property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
323059167,20140723,2.59e+5,2,1,1210,17389,1,0,0,4,5,1210,0,1948,0,98059,47.5044,-122.148,2140,14419
9169600275,20140723,2.80e+5,2,1,2280,37500,2,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000
7229800430,20140723,3.80e+5,3,2.25,1830,25641,2,0,0,3,8,1830,0,1989,0,98059,47.4786,-122.112,1500,25641
7519000170,20140723,6.90e+5,3,2.5,1300,5150,1.5,0,0,4,7,1300,0,1920,0,98117,47.6838,-122.362,1400,4017
5710610670,20140723,5.30e+5,4,2.5,2370,9601,1,0,0,3,8,1570,800,1976,0,98027,47.5327,-122.054,2550,10500
7384500110,20140723,6.85e+5,3,2.5,3450,8000,3,0,0,4,8,2970,480,1927,1975,98116,47.5605,-122.402,1880,6135
7518503830,20140723,5.51e+5,4,1.5,1470,5100,1.5,0,0,3,7,1470,0,1946,0,98117,47.6769,-122.381,1470,5100
1441600160,20140723,1.30e+6,4,3,4120,14021,2,0,0,3,11,4120,0,2005,0,98075,47.5985,-122.026,4390,14684
293910070,20140723,6.54e+5,4,2.5,2460,4166,2,0,0,3,9,2460,0,2003,0,98034,47.7072,-122.232,2460,4964
3764800510,20140723,3.35e+5,3,1.75,1400,7920,1,0,0,3,7,1400,0,1965,0,98034,47.7312,-122.202,1310,7876
8718500260,20140723,4.85e+5,4,2.5,2420,10603,1,0,0,5,7,1210,1210,1958,0,98028,47.7397,-122.259,1750,10800
1525059074,20140723,8.50e+5,4,1,2500,35802,1.5,0,0,3,7,2500,0,1955,0,98005,47.6488,-122.153,2880,40510
3897100060,20140723,3.75e+5,3,1.5,1110,5500,1,0,0,3,6,1110,0,1940,1997,98033,47.6717,-122.184,1670,6600
238000201,20140723,4.40e+5,3,2.75,2070,9697,2,0,0,4,7,1330,740,1929,0,98188,47.4327,-122.283,2000,14436
1776420150,20140723,2.95e+5,4,2.25,1830,5720,2,0,0,3,7,1830,0,2003,0,98030,47.3604,-122.179,1960,5754
1180005280,20140723,2.40e+5,4,1,1460,6000,1,0,0,4,7,730,730,1941,0,98178,47.4952,-122.224,1190,6000
5700003810,20140723,1.48e+6,4,2.25,3920,7200,2,0,0,3,10,3120,800,1928,0,98144,47.5731,-122.284,3400,7200
2408800130,20140723,4.25e+5,4,2.75,2950,49658,1,0,0,4,8,2950,0,1960,1998,98010,47.3596,-121.922,1720,54672
6647400250,20140723,4.40e+5,3,2.5,1540,7773,2,0,0,4,8,1540,0,1982,0,98034,47.722,-122.194,1630,7340
2330000130,20140723,8.14e+5,4,2,2530,15520,1,0,0,5,8,2220,310,1964,0,98005,47.613,-122.167,2500,13300
1934800022,20140723,4.25e+5,3,1,1280,3200,1.5,0,0,3,7,1280,0,1903,0,98122,47.6029,-122.307,1320,1676
1657310170,20140723,3.02e+5,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184
8673400190,20140723,5.57e+5,3,2.5,1630,1587,3,0,0,3,8,1630,0,2004,0,98107,47.6693,-122.393,1500,1527
4178310080,20140723,7.68e+5,5,2.75,3030,13640,2,0,0,4,8,3030,0,1980,0,98007,47.6186,-122.146,2500,13225
1245003740,20140723,7.78e+5,3,2,1840,6000,2,0,0,5,7,1720,120,1946,0,98033,47.6828,-122.207,1390,6000
3229200040,20140723,2.15e+5,3,1.75,1430,13399,1,0,0,4,7,900,530,1946,0,98168,47.4787,-122.275,1720,6415
5560000540,20140723,2.23e+5,4,2,1200,8470,1,0,0,4,7,1200,0,1961,0,98023,47.3262,-122.338,1110,8400
9818700645,20140723,4.15e+5,3,1.75,1470,4000,1,0,0,3,7,1070,400,1979,0,98122,47.6067,-122.298,1280,3500
8944550100,20140723,4.55e+5,4,2.5,2090,4400,2,0,0,3,8,2090,0,2011,0,98118,47.5403,-122.286,2090,3430
9492500170,20140723,8.80e+5,4,2.75,3020,7203,2,0,0,3,9,3020,0,2014,0,98033,47.6948,-122.178,3010,7215
3524039228,20140723,3.94e+5,3,2,1160,3441,1,0,0,4,6,580,580,1930,0,98136,47.5314,-122.392,1160,4000
1972205633,20140723,5.50e+5,3,2,1420,1369,2.5,0,0,3,9,1340,80,2007,0,98109,47.6472,-122.357,1540,2168
7708200670,20140723,4.90e+5,4,2.5,2510,4349,2,0,0,3,8,2510,0,2010,0,98059,47.4927,-122.147,2510,4314
3629790160,20140724,5.24e+5,3,2.5,1710,3469,2,0,0,3,8,1710,0,1999,0,98029,47.546,-122.011,2120,3560
7893804340,20140724,4.70e+5,4,2.5,2680,8062,1,0,3,4,7,1530,1150,1967,0,98198,47.4132,-122.328,1920,8600
3905000340,20140724,6.72e+5,4,2.5,2440,10049,2,0,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484
3760500516,20140724,8.35e+5,5,4,3600,14720,1,0,2,5,8,1800,1800,1960,0,98034,47.7022,-122.227,3600,15358
5104530240,20140724,3.47e+5,3,2.5,2040,4348,2,0,0,4,8,2040,0,2006,0,98038,47.3517,-121.999,2380,4348
723049476,20140724,2.03e+5,3,2.25,1630,9145,1,0,0,3,7,1630,0,1960,0,98146,47.5,-122.347,1630,9206
6209000165,20140724,2.48e+5,4,1.75,2290,7765,1,0,0,3,6,2290,0,1936,1953,98146,47.4997,-122.353,1240,8215
7857000900,20140724,3.53e+5,3,1.75,1260,11775,1,0,0,5,6,1260,0,1942,0,98108,47.5501,-122.296,1270,5480
2767602490,20140724,5.51e+5,3,1,940,1948,1,0,0,5,6,940,0,1900,0,98107,47.6733,-122.383,1700,5000
9828702262,20140724,5.00e+5,3,2.25,1360,1236,2,0,0,3,8,1140,220,2006,0,98112,47.6198,-122.299,1620,1231
619000100,20140724,4.19e+5,3,1.75,2140,15030,1,0,0,4,7,1570,570,1958,0,98166,47.4181,-122.338,2170,15030
723069049,20140724,3.79e+5,5,2.75,3000,25175,1,0,0,4,7,1500,1500,1961,0,98027,47.497,-122.088,2170,40523
2856101845,20140724,3.35e+5,2,1.75,1000,5100,1,0,0,3,6,940,60,1906,0,98117,47.6787,-122.391,1900,5100
5608000840,20140724,9.05e+5,4,2.5,3520,12193,2,0,0,4,10,3520,0,1993,0,98027,47.5535,-122.095,3470,11318
3363400655,20140724,5.49e+5,2,2,1980,6000,1.5,0,0,5,7,1220,760,1906,0,98103,47.6809,-122.351,1280,3900
1829700050,20140724,3.35e+5,2,1,1440,8842,1,0,0,3,7,840,600,1950,0,98155,47.7443,-122.325,1650,8461
3824100235,20140724,4.25e+5,4,1.75,2120,15920,1,0,0,4,7,1060,1060,1960,0,98028,47.771,-122.258,2200,12580
3352400325,20140724,2.25e+5,3,1.5,1220,8345,1.5,0,0,3,7,1220,0,1931,0,98178,47.5038,-122.266,1880,10169
2061100435,20140724,5.00e+5,3,1,1440,5580,1.5,0,0,3,7,1440,0,1908,0,98115,47.6898,-122.326,2010,5580
705700960,20140724,3.15e+5,3,2.5,1660,10763,2,0,0,3,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983
255000320,20140724,4.50e+5,3,2.5,1990,12866,2,0,0,4,7,1990,0,1986,0,98072,47.7477,-122.17,2310,8803
7203220030,20140724,9.64e+5,4,3.25,3830,6765,2,0,0,3,9,3830,0,2014,0,98053,47.685,-122.016,3830,6507
629811600,20140724,6.73e+5,4,2.5,2740,10533,2,0,0,3,9,2740,0,1997,0,98074,47.6095,-122.006,2760,8603
7308900445,20140724,3.75e+5,3,1,1870,7671,1,0,0,4,8,1720,150,1937,0,98177,47.7162,-122.36,1460,7679
6690500060,20140724,5.30e+5,3,1,1370,4040,1.5,0,0,3,7,1370,0,1906,0,98103,47.6867,-122.354,1220,3030
3904990260,20140724,5.46e+5,4,2.5,1980,4500,2,0,0,3,8,1980,0,1989,0,98029,47.579,-122.001,1770,4595
5547500070,20140724,2.16e+5,3,1.75,1580,9705,1,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942
2600400030,20140724,7.90e+5,4,2.75,2640,9000,2,0,0,3,10,2640,0,1990,0,98052,47.6481,-122.125,2980,9137
4083801395,20140724,7.80e+5,3,2.75,1970,2600,2.5,0,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,1680,3120
9284802825,20140724,3.12e+5,2,1.75,1160,8625,1,0,0,4,6,1160,0,1941,0,98106,47.5509,-122.366,960,5750
6646200770,20140724,6.10e+5,4,2.5,2410,15899,2,0,3,3,9,2410,0,1990,0,98074,47.6242,-122.04,2360,11412
4046500180,20140724,3.35e+5,3,1.75,1730,15003,1,0,0,3,7,1150,580,1980,0,98014,47.6923,-121.92,1900,15483
8718500665,20140724,3.75e+5,3,1,1610,11250,1,0,0,3,7,1090,520,1975,0,98028,47.7391,-122.256,2040,10692
4309700190,20140724,7.25e+5,4,2.5,3300,28433,2,0,0,3,9,3300,0,1998,0,98059,47.5072,-122.112,3550,26386
2133010290,20140724,3.98e+5,4,2.5,2050,14724,2,0,0,3,7,2050,0,1989,0,98019,47.73,-121.969,1920,12841
1250200595,20140724,4.31e+5,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,98144,47.5985,-122.298,1680,3600
4054500180,20140724,9.85e+5,4,3.25,4030,36762,2,0,0,3,11,4030,0,1988,0,98077,47.7235,-122.039,4090,40371
7852020580,20140724,3.75e+5,3,2.75,1890,3930,2,0,0,3,8,1890,0,1999,0,98065,47.5337,-121.867,2100,4259
3811300090,20140724,3.25e+5,3,1.75,1810,8048,1,0,0,4,7,1290,520,1983,0,98055,47.4484,-122.194,1550,9081
1442880320,20140724,4.84e+5,4,2.75,2790,5000,2,0,0,3,8,2790,0,2014,0,98045,47.4831,-121.773,2620,5527
2822059360,20140724,2.53e+5,3,2,1239,6036,1,0,0,3,7,1239,0,2009,0,98030,47.3689,-122.175,2060,5746
9542850320,20140725,7.90e+5,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004
5476200160,20140725,1.65e+5,3,1,1250,5411,1,0,0,3,7,1250,0,1980,0,98178,47.5064,-122.265,1490,6320
5095600310,20140725,3.80e+5,3,2.25,2070,14196,2,0,0,3,7,2070,0,1989,0,98059,47.4617,-122.07,1550,13860
1843100520,20140725,3.47e+5,4,2.5,2770,9751,2,0,0,3,8,2770,0,1989,0,98042,47.3739,-122.126,2370,6950
1023059223,20140725,3.11e+5,3,1,1640,12060,1,0,0,4,7,1640,0,1960,0,98059,47.4941,-122.151,1680,9147
5700002460,20140725,6.75e+5,3,2.5,2550,4954,1.5,0,0,4,7,1850,700,1924,0,98144,47.5758,-122.287,1700,4954
1332000110,20140725,6.35e+5,4,2.5,2490,40608,2,0,0,3,9,2490,0,1997,0,98053,47.6507,-122.004,3170,45441
7595700025,20140725,4.30e+5,2,1,990,4920,1,0,0,3,6,990,0,1931,0,98117,47.6939,-122.368,990,4960
104550690,20140725,2.82e+5,4,2.75,2390,7330,2,0,0,3,7,2390,0,1989,0,98023,47.3061,-122.359,1980,6735
4400800061,20140725,4.19e+5,4,2,2180,10447,1,0,0,4,8,1280,900,1969,0,98155,47.7675,-122.279,2190,10987
8635700025,20140725,5.22e+5,3,1.75,1630,15600,1,0,0,3,7,1630,0,1958,0,98033,47.68,-122.165,1830,10850
5422500110,20140725,4.55e+5,3,2.25,2180,6850,1,0,0,3,7,1750,430,1973,0,98034,47.7246,-122.217,1740,7016
3905081800,20140725,5.60e+5,4,3,2170,5764,2,0,0,3,8,2170,0,1992,0,98029,47.5673,-121.999,2010,5681
3226049478,20140725,4.30e+5,4,1,1350,9000,1.5,0,0,4,7,1350,0,1964,0,98103,47.6953,-122.332,1940,8000
1954440050,20140725,5.50e+5,4,2.5,2050,8683,2,0,0,3,8,2050,0,1987,0,98074,47.62,-122.043,2010,8744
624110920,20140725,7.63e+5,3,2.25,3330,15258,2,0,0,3,10,3330,0,1986,0,98077,47.7262,-122.06,3360,14850
9826701665,20140725,5.50e+5,3,2.5,2340,4200,1.5,0,0,3,7,1540,800,1906,0,98122,47.6033,-122.303,1590,4200
3445400120,20140725,2.68e+5,3,1.5,1390,2153,2,0,0,3,7,1390,0,2001,0,98118,47.5506,-122.29,1100,2617
7203600040,20140725,6.25e+5,3,1.5,1990,5978,1.5,1,4,4,7,1990,0,1926,0,98198,47.3449,-122.329,2100,6221
4045800040,20140725,7.15e+5,4,2.5,2370,10000,1,0,0,5,8,1660,710,1974,0,98052,47.6383,-122.099,2480,9875
711000070,20140725,7.30e+5,3,1.75,2040,11294,1,0,0,4,7,1340,700,1952,0,98004,47.5923,-122.197,2120,9587
2985800070,20140725,5.50e+5,3,1,1120,6600,1,0,0,3,7,1120,0,1943,0,98105,47.6712,-122.267,1300,6600
1959700445,20140725,1.30e+6,4,1.75,4060,5500,2,0,0,5,9,2660,1400,1924,0,98102,47.6437,-122.321,3320,5500
8645540040,20140725,3.17e+5,3,2,1790,8228,1,0,0,3,7,1390,400,1980,0,98058,47.4658,-122.172,1880,8228
1822059057,20140725,1.52e+5,2,1,700,13500,1,0,0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124
7174800760,20140725,6.67e+5,5,2,1900,5470,1,0,0,3,7,1180,720,1930,1965,98105,47.6666,-122.303,1300,3250
7936500109,20140725,2.23e+6,3,3,3620,28064,2,1,4,5,10,2370,1250,1977,0,98136,47.5516,-122.398,2550,34713
3798000130,20140725,4.68e+5,4,1.75,2250,8580,1,0,0,4,7,1330,920,1958,0,98011,47.7633,-122.199,2250,10032
3825311190,20140725,6.78e+5,3,2.5,2640,5964,2,0,0,3,9,2640,0,2003,0,98052,47.7043,-122.128,2680,5211
3630180380,20140725,8.91e+5,4,2.5,3420,6233,2,0,0,3,9,3420,0,2006,0,98027,47.5416,-121.998,3350,5000
6055000010,20140725,4.70e+5,3,3.5,3520,35512,2,0,2,3,8,2760,760,2005,0,98022,47.2416,-121.979,2860,39614
6699940250,20140725,3.50e+5,4,2.5,2610,5866,2,0,0,3,8,2610,0,2005,0,98038,47.3441,-122.04,2480,5188
7202350010,20140725,4.68e+5,3,2.25,1630,2490,2,0,0,3,7,1630,0,2004,0,98053,47.6807,-122.031,1630,2680
7525530470,20140725,8.10e+5,3,2.5,3140,10983,2,0,0,3,10,3140,0,1991,0,98075,47.5595,-122.04,3140,10983
4038700680,20140725,7.50e+5,5,3,2230,8560,1,0,0,3,8,1150,1080,1960,2014,98008,47.6154,-122.115,2040,8560
1922059401,20140725,2.75e+5,4,1,1080,26114,1.5,0,0,5,5,1080,0,1900,0,98030,47.3834,-122.215,1720,20360
7504460090,20140725,4.73e+5,3,2.25,1890,12236,1,0,0,3,8,1890,0,1978,0,98074,47.6232,-122.047,2390,12323
415100015,20140725,3.01e+5,3,1,1060,9241,1,0,0,4,7,1060,0,1956,0,98133,47.7465,-122.339,1900,6484
3755100540,20140725,4.31e+5,5,1.75,1360,10609,1,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,1490,9935
1972201964,20140725,5.00e+5,3,2.25,1420,983,3,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280
8563010130,20140725,1.30e+6,3,2.5,3350,7752,1,0,0,3,9,2180,1170,2009,0,98008,47.6263,-122.099,2570,7988
3333001997,20140725,4.45e+5,3,2,1620,5101,1,0,0,3,7,590,1030,2006,0,98118,47.5448,-122.288,1700,7750
301400320,20140725,2.56e+5,3,2.5,1489,3266,2,0,0,3,7,1489,0,2014,0,98002,47.3452,-122.217,1537,3273
3814900950,20140725,3.45e+5,4,2.5,1983,6002,2,0,0,3,9,1983,0,2012,0,98092,47.3281,-122.164,2502,4750
2600000510,20140726,6.86e+5,4,2.25,2130,10650,2,0,0,4,8,2130,0,1977,0,98006,47.5567,-122.159,3380,10050
3530450100,20140726,2.10e+5,2,1.75,1000,3554,1,0,0,4,8,1000,0,1975,0,98198,47.3811,-122.32,1150,4000
7226000110,20140726,2.05e+5,2,1,900,4397,1,0,0,3,6,900,0,1918,0,98055,47.4851,-122.205,1430,4500
5101401816,20140726,5.05e+5,3,1,1020,5410,1,0,0,4,7,880,140,1928,0,98115,47.6924,-122.31,1580,5376
4435600330,20140726,1.65e+5,3,1,910,8700,1,0,0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,8700
8910500237,20140726,3.50e+5,3,3.25,1210,941,2,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493
8960000030,20140728,2.15e+5,3,1,1180,7669,1,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669
713500030,20140728,1.35e+6,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009
7203102050,20140728,4.35e+5,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.026,1600,4697
8820903380,20140728,4.52e+5,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242
6777800160,20140728,2.85e+5,4,1.75,2510,7440,1,0,2,4,8,1290,1220,1962,0,98032,47.3748,-122.276,1790,8000
9301300751,20140728,4.65e+5,3,1.5,1200,890,2,0,0,3,8,1030,170,2008,0,98109,47.6384,-122.342,1230,2120
7202290140,20140728,4.56e+5,3,2.5,1690,4584,2,0,0,3,7,1690,0,2002,0,98053,47.6866,-122.043,1600,3164
226039282,20140728,4.43e+5,6,2.5,2800,10490,1,0,0,3,7,1400,1400,1968,0,98177,47.7735,-122.378,2290,8716
3395040550,20140728,2.50e+5,3,2.5,1530,2890,2,0,0,3,7,1530,0,2001,0,98108,47.5434,-122.293,1540,2890
8712100320,20140728,5.85e+5,5,2.75,2350,4178,1.5,0,0,3,8,1520,830,1922,2015,98112,47.6388,-122.3,1920,4178
5318100504,20140728,5.24e+5,2,2,1450,2272,1,0,0,4,6,750,700,1924,0,98112,47.633,-122.282,2170,4370
9477000300,20140728,4.25e+5,4,2.25,2060,8540,1,0,0,4,7,1540,520,1967,0,98034,47.734,-122.19,1560,7700
7571200110,20140728,3.28e+5,2,1,700,4350,1,0,0,3,6,700,0,1943,0,98116,47.5577,-122.391,1620,5100
9551201295,20140728,5.28e+5,2,1,1170,3000,1.5,0,0,3,7,1170,0,1910,0,98103,47.6697,-122.338,1530,4000
3336001911,20140728,3.19e+5,2,1,960,4400,1,0,0,4,7,960,0,1951,0,98118,47.5269,-122.264,1520,5000
9185700440,20140728,2.40e+6,4,3.5,5860,7200,2,0,0,5,10,3690,2170,1907,0,98112,47.6287,-122.287,4150,7200
6127010670,20140728,6.27e+5,5,3.25,3570,5425,2,0,0,3,7,3570,0,2005,0,98075,47.5933,-122.007,2690,5347
8856500220,20140728,3.75e+5,3,3.25,2760,6420,2,0,2,3,9,2110,650,1991,0,98031,47.3895,-122.221,2030,7725
8079100140,20140728,6.90e+5,4,2.5,2120,8448,2,0,0,4,9,2120,0,1989,0,98029,47.5654,-122.01,2140,8122
4083306620,20140728,5.65e+5,3,1.75,1720,2218,1.5,0,0,3,7,1270,450,1931,2003,98103,47.649,-122.335,1130,1600
3127200036,20140728,5.90e+5,3,2.5,1990,8325,2,0,0,4,8,1310,680,1997,0,98034,47.705,-122.201,2450,10606
5417600200,20140728,2.85e+5,3,1.75,1930,7200,1.5,0,0,3,6,1930,0,1929,0,98065,47.5263,-121.809,1350,9000
3760500730,20140728,1.09e+6,4,2.75,3010,10830,2,0,3,4,9,3010,0,1980,0,98034,47.7005,-122.232,3010,10650
7655900062,20140728,3.05e+5,3,1,1300,9000,1,0,0,3,7,1300,0,1956,0,98133,47.7352,-122.337,1500,9600
823000174,20140728,9.20e+5,3,2.25,3650,5353,2,0,4,4,7,2200,1450,1947,0,98144,47.5949,-122.291,1950,4970
3331001115,20140728,2.99e+5,3,2.5,1590,3121,2,0,0,3,7,1590,0,1994,0,98118,47.5515,-122.284,1090,4900
9264930980,20140728,3.40e+5,4,2.5,2380,9362,2,0,0,3,8,2380,0,2000,0,98023,47.3148,-122.349,2190,9840
7215410430,20140728,4.76e+5,4,2.5,2740,33158,2,0,0,3,9,2740,0,1993,0,98042,47.3333,-122.074,2740,36074
104550660,20140728,2.75e+5,3,2.5,1870,6821,2,0,0,3,7,1870,0,1989,0,98023,47.3065,-122.358,1970,6821
3438501150,20140728,3.00e+5,3,2,720,7598,1,0,0,5,6,720,0,1947,0,98106,47.5483,-122.36,1080,7209
3876000440,20140728,5.18e+5,5,2.75,3050,7500,1,0,0,4,8,1800,1250,1966,0,98034,47.7249,-122.187,2060,7848
4299000130,20140728,3.42e+5,5,3,3070,5252,2,0,0,3,8,3070,0,2005,0,98042,47.3666,-122.128,2760,5203
236500050,20140728,2.99e+5,3,2,2420,8800,1,0,0,4,7,1420,1000,1959,0,98188,47.4322,-122.291,1546,8666
1432700420,20140728,2.50e+5,3,1,1460,10914,1,0,0,4,7,1460,0,1959,0,98058,47.4511,-122.173,1490,8314
1338800430,20140728,9.50e+5,3,1.75,2150,3503,2,0,0,3,8,1870,280,1921,0,98112,47.6285,-122.303,3920,6402
9547205380,20140728,6.30e+5,4,2.5,2240,4025,1,0,2,3,7,1250,990,1926,2005,98115,47.6818,-122.311,1380,3500
1370802335,20140728,1.02e+6,3,2.5,2920,5629,1,0,2,5,8,1460,1460,1955,0,98199,47.642,-122.405,2380,5000
1796381120,20140728,2.19e+5,3,2,1090,7350,1,0,0,4,7,1090,0,1990,0,98042,47.3687,-122.085,1490,7741
7539900040,20140728,6.25e+5,4,2.5,1750,9000,1,0,0,3,8,1410,340,1977,2003,98052,47.6403,-122.105,2120,9600
4218400395,20140728,1.16e+6,3,2.75,2380,5572,2,0,4,3,9,1930,450,1939,0,98105,47.6626,-122.271,3370,5500
9348500220,20140728,5.55e+5,3,3,2410,12183,2,0,0,3,9,2410,0,1988,0,98011,47.747,-122.177,2540,9979
3342700610,20140728,3.71e+5,4,1.75,1690,10854,1,0,0,3,7,1690,0,1977,0,98056,47.5241,-122.199,2390,7000
1788800770,20140728,1.88e+5,3,1,840,8400,1,0,0,3,6,840,0,1959,0,98023,47.3281,-122.344,1030,8640
1541700240,20140729,3.05e+5,4,2.5,2230,5000,2,0,0,3,8,2230,0,2003,0,98031,47.3919,-122.184,2230,6137
4388000140,20140729,1.94e+5,3,1,1070,6440,1,0,0,4,7,1070,0,1971,0,98023,47.3186,-122.373,1190,6532
7276100282,20140729,3.20e+5,3,1.75,2300,12000,1,0,0,3,8,1770,530,1942,0,98133,47.7599,-122.343,2030,6000
1139000685,20140729,5.80e+5,4,2.75,2330,6703,1.5,0,0,3,7,1710,620,1983,0,98177,47.7066,-122.359,2060,7500
1370802650,20140729,6.05e+5,3,2,2660,4500,1,0,0,4,7,1330,1330,1922,0,98199,47.6391,-122.403,1790,5000
4379600030,20140729,1.33e+6,3,3.75,6400,76665,1,0,2,4,10,3810,2590,1966,0,98177,47.7313,-122.37,3430,60548
522049104,20140729,2.10e+5,5,1.75,2340,9148,2,0,0,3,7,2340,0,1957,0,98198,47.4232,-122.324,1390,10019
3825310820,20140729,7.99e+5,4,2.5,3400,6742,2,0,0,3,9,3400,0,2004,0,98052,47.7067,-122.129,2970,6909
1326039039,20140729,3.35e+5,2,1,880,12000,1,0,0,3,7,880,0,1939,0,98133,47.7436,-122.356,1960,9395
7334401450,20140729,3.09e+5,3,2,1600,13200,1,0,0,3,7,1600,0,1990,0,98045,47.4656,-121.756,1360,11520
1868901295,20140729,6.60e+5,5,2.25,2540,3750,1.5,0,0,4,7,1510,1030,1925,0,98115,47.6729,-122.299,1780,3750
203400090,20140729,7.40e+5,4,3.5,3760,57063,2,0,0,3,9,2950,810,1998,0,98053,47.6328,-121.964,2870,28945
2473510090,20140729,3.41e+5,3,2.25,1750,8900,2,0,0,4,8,1750,0,1977,0,98058,47.4451,-122.136,1680,7910
7905200386,20140729,4.10e+5,3,1,1020,6903,1,0,0,3,7,1020,0,1951,0,98116,47.571,-122.392,1440,6678
2484200080,20140729,7.31e+5,3,2.5,2060,8778,1,0,0,3,8,1160,900,1953,2010,98136,47.5245,-122.384,1990,7560
5416100190,20140729,3.46e+5,4,2.75,2690,9240,2,0,0,3,8,2690,0,1998,0,98022,47.1896,-122.014,2640,9240
1113000430,20140729,1.52e+5,3,1,902,10464,1,0,0,3,7,902,0,1965,0,98198,47.363,-122.308,1510,7210
414100630,20140729,3.35e+5,3,1,1380,7470,1,0,0,5,7,1380,0,1965,0,98133,47.7479,-122.343,1440,7473
8091410080,20140729,2.68e+5,3,1.75,1650,7807,1,0,0,3,7,1650,0,1986,0,98030,47.3514,-122.167,1810,8475
1124000050,20140729,4.61e+5,4,1,1260,8505,1.5,0,0,5,7,1260,0,1951,0,98177,47.7181,-122.371,1480,8100
1328330290,20140729,3.28e+5,4,1.75,1990,7194,1,0,0,4,8,1400,590,1978,0,98058,47.4417,-122.135,1820,7400
6072500050,20140729,5.60e+5,5,2.5,2880,9000,1,0,0,5,8,1440,1440,1966,0,98006,47.5456,-122.179,2010,9000
5416500980,20140729,4.20e+5,4,2.5,2750,5767,2,0,0,3,9,2750,0,2005,0,98038,47.3595,-122.038,2800,5376
8965000050,20140729,5.15e+5,3,1.75,1570,10939,1,0,0,3,8,1200,370,1974,0,98052,47.6389,-122.102,1760,10200
6381500065,20140729,3.77e+5,3,2,1630,7800,1,0,0,5,7,1630,0,1950,0,98125,47.7326,-122.307,1470,7800
345700040,20140729,3.15e+5,2,1,1010,7338,2,0,0,4,7,1010,0,1981,0,98056,47.5123,-122.19,1220,7719
3832060940,20140729,3.05e+5,4,2.5,2320,4683,2,0,0,3,7,2320,0,2007,0,98042,47.3349,-122.059,2230,5750
8929000330,20140729,4.05e+5,3,2.5,1690,1609,2,0,0,3,8,1150,540,2014,0,98029,47.5521,-121.998,1690,1860
2125049131,20140729,6.80e+5,3,1.75,1620,5500,1,0,0,3,7,1110,510,1950,0,98112,47.6393,-122.308,2100,6500
2826049023,20140729,4.40e+5,3,2.25,1880,7989,1,0,0,3,7,1280,600,1982,0,98125,47.7077,-122.299,1820,7414
1137450120,20140729,4.88e+5,4,2.5,2810,6296,2,0,0,3,9,2810,0,2013,0,98059,47.5019,-122.151,2850,6140
1338300180,20140729,1.40e+6,4,2.25,3960,8640,2,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640
9508500075,20140729,4.62e+5,5,1.75,2840,10220,1,0,0,4,7,2210,630,1954,0,98177,47.764,-122.36,2000,9750
425079046,20140729,4.35e+5,3,2.5,1778,147823,2,0,0,3,7,1778,0,1999,0,98014,47.6811,-121.915,2840,43676
8670900140,20140729,9.95e+5,3,2.25,3200,3800,2,0,0,5,9,2650,550,1914,0,98102,47.638,-122.317,2400,3900
6679000560,20140729,3.15e+5,2,2.5,1860,6359,2,0,0,3,7,1860,0,2003,0,98038,47.3847,-122.029,1860,6359
1972202505,20140729,5.43e+5,3,2.5,1540,1256,3,0,0,3,8,1540,0,2004,0,98103,47.6498,-122.346,1500,1350
4364700875,20140729,2.38e+5,3,1,980,7560,1,0,0,3,7,980,0,1951,0,98126,47.5256,-122.375,1300,7560
7468900270,20140729,1.40e+5,3,1,1090,10114,1,0,0,4,7,1090,0,1955,0,98002,47.2975,-122.223,1380,7800
3575200030,20140729,5.49e+5,4,2.25,2420,59800,1,0,0,4,8,1350,1070,1985,0,98074,47.6206,-122.056,2160,17598
4006000281,20140729,2.27e+5,3,1.75,2380,12681,1,0,0,1,6,1380,1000,1918,0,98118,47.5294,-122.279,1720,6377
3278600760,20140729,3.45e+5,3,2.5,1360,1489,2,0,0,3,8,1360,0,2007,0,98126,47.549,-122.372,1360,1688
