"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","rec_built","rec_renovated"
588000,3,2,1860,4777,2,0,5,7,1908,0,"98115",47.6892,-122.311,1580,3822,0,0
775000,4,3.25,4100,241322,2,0,3,9,1981,0,"98072",47.7302,-122.096,3770,87821,0,0
670000,6,3,4050,36171,2,0,4,8,1970,0,"98027",47.4708,-122.015,3660,42874,0,0
555000,3,1.5,1740,4200,1.5,0,4,7,1920,0,"98117",47.6782,-122.361,1660,3750,0,0
3e+05,4,3,2200,10800,1,0,3,6,1960,0,"98058",47.4476,-122.169,1430,10800,0,0
3e+05,3,1,930,5160,1.5,0,5,6,1919,0,"98106",47.5256,-122.357,1060,5160,0,0
360000,3,1.5,1800,22000,2,0,3,8,1931,0,"98168",47.4889,-122.286,1440,16640,0,0
527000,6,3.5,3000,8401,1,0,3,8,1979,0,"98125",47.7226,-122.299,1400,8403,0,0
875000,3,1.5,1820,12686,1,0,4,7,1952,0,"98004",47.5886,-122.195,3020,11550,0,0
320000,3,1.75,2220,11646,1,0,3,7,1950,0,"98028",47.7762,-122.27,1490,10003,0,0
295000,3,1.5,1640,7222,2,0,4,7,1908,0,"98108",47.5215,-122.33,1240,5100,0,0
320000,3,1,1120,10576,1,0,4,7,1969,0,"98077",47.7575,-122.072,1300,10000,0,0
450000,3,2.5,1990,12793,2,0,3,8,1993,0,"98028",47.7347,-122.226,2290,9035,0,0
685000,3,3.25,2030,11070,2,0,4,8,1980,0,"98052",47.6478,-122.117,2450,11070,0,0
373000,4,1.75,1590,7920,2,0,4,7,1960,0,"98133",47.7456,-122.336,1720,7998,0,0
450000,3,1.75,1480,8394,1,0,4,8,1971,0,"98052",47.6634,-122.144,1920,9184,0,0
538000,3,2.25,2590,15229,2,0,3,8,1984,0,"98198",47.3948,-122.325,2590,15229,0,0
475000,5,2.5,2510,8050,1,0,4,7,1977,0,"98034",47.7212,-122.172,1840,8471,0,0
1640000,3,2.5,3110,6765,2,0,4,9,1946,0,"98115",47.6886,-122.276,2630,7626,0,0
570000,3,2,1640,2808,1,0,4,7,1924,0,"98144",47.5945,-122.291,2270,5328,0,0
437000,3,1.75,2220,17568,1,0,4,8,1967,0,"98072",47.749,-122.083,2070,11745,0,0
230000,3,1,1230,6000,1,0,4,7,1967,0,"98002",47.3256,-122.209,1240,6000,0,0
171000,2,1,1060,7700,1,0,3,7,1981,0,"98055",47.4599,-122.205,1370,8833,0,0
296000,3,2.5,1520,4170,2,0,3,7,2004,0,"98038",47.3842,-122.04,1560,4237,1,0
889000,3,2.5,3540,38322,2,0,3,10,1989,0,"98053",47.6892,-122.048,3540,35926,0,0
495000,3,2.5,1910,2091,2,0,3,8,2014,0,"98029",47.5445,-122.013,1630,1546,1,0
680000,4,2.75,2330,3920,2,0,3,9,2005,0,"98029",47.5525,-121.99,2410,4063,1,0
510000,3,2.5,1420,1237,3,0,3,8,2014,0,"98107",47.674,-122.387,1510,2501,1,0
230000,3,1.75,1140,1201,2,0,3,8,2014,0,"98108",47.5637,-122.295,1210,1552,1,0
315000,2,1,1080,2674,1,0,4,6,1919,0,"98108",47.5595,-122.317,1250,5000,0,0
332000,3,2.25,2120,14915,1,0,3,9,1979,0,"98001",47.3524,-122.285,2320,13100,0,0
190000,3,1,910,10575,1,0,4,7,1968,0,"98003",47.2741,-122.301,1470,10425,0,0
1050000,4,3.75,4740,126759,2,0,4,10,1991,0,"98027",47.4449,-121.979,3060,118047,0,0
580000,4,2.5,2130,35752,1,0,3,8,1980,0,"98075",47.5748,-122.031,3030,34000,0,0
558000,3,2.25,1820,9670,2,0,3,8,1984,0,"98052",47.6382,-122.11,2160,11424,0,0
160000,3,1,1350,8700,1.5,0,3,6,1942,0,"98188",47.4497,-122.289,1300,8700,0,0
1570000,4,2.25,2890,18226,3,1,3,10,1984,0,"98056",47.5169,-122.209,2870,11151,0,0
3e+05,4,2.5,2200,8065,2,0,3,7,1998,0,"98031",47.4042,-122.213,2641,8535,0,0
293000,3,1.5,1520,7123,1,0,4,7,1959,0,"98056",47.4991,-122.176,1450,8023,0,0
362000,5,3,1810,3000,2,0,3,7,1998,0,"98118",47.5622,-122.291,1670,3000,0,0
790000,3,2.5,3420,25150,1,0,4,10,1987,0,"98006",47.5706,-122.152,2900,19604,0,0
513000,3,2.5,1810,4592,2,0,3,8,1992,0,"98029",47.5764,-121.996,1810,4758,0,0
336000,3,2.25,2760,10160,1,0,3,8,1969,0,"98058",47.4504,-122.15,2760,9600,0,0
560000,4,2.25,1950,9800,1,0,3,8,1968,0,"98033",47.666,-122.178,2170,9800,0,0
650000,4,3,3720,57499,1,0,3,9,2003,0,"98014",47.6469,-121.897,2560,26372,1,0
440000,3,2,1860,217800,2,0,3,8,1998,0,"98059",47.5157,-122.107,2500,217800,0,0
410000,4,2.5,2560,4020,2,0,3,9,2006,0,"98038",47.3533,-122.027,3010,4916,1,0
428000,2,1,880,4000,1,0,3,7,1940,0,"98117",47.6848,-122.386,1150,4000,0,0
235000,2,1,1020,7920,1,0,3,6,1939,0,"98108",47.5558,-122.31,1530,6900,0,0
210000,3,2,960,9380,1,0,3,6,1949,0,"98146",47.4852,-122.343,1460,9240,0,0
485000,4,2.25,1900,7200,1,0,3,8,1977,0,"98146",47.5033,-122.372,2030,8008,0,0
410000,3,2,1320,6000,1.5,0,4,7,1920,0,"98144",47.5752,-122.304,1620,4000,0,0
3e+05,3,1,1150,7314,1,0,3,7,1960,0,"98008",47.6246,-122.113,1350,7350,0,0
455000,4,3.5,3440,6000,2,0,4,8,2002,0,"98198",47.4077,-122.331,1660,7800,1,0
390000,3,1.75,1180,16552,1,0,4,7,1967,0,"98072",47.7426,-122.116,2780,45302,0,0
613000,2,2,1170,1890,1.5,0,4,8,1927,0,"98119",47.6402,-122.371,2160,4000,0,0
412000,3,1.75,1880,5752,1,0,4,7,1945,0,"98126",47.5354,-122.378,1110,5201,0,0
1120000,4,2.5,3180,31931,1,0,4,10,1978,0,"98007",47.6388,-122.149,3180,35007,0,0
585000,4,2.5,2630,6185,2,0,3,9,1999,0,"98056",47.5229,-122.192,2720,6185,0,0
165000,1,1,850,8050,1,0,2,6,1906,0,"98118",47.5427,-122.288,1590,5180,0,0
430000,3,2,1550,6039,1,0,5,7,1942,0,"98126",47.5436,-122.378,1330,6042,0,0
383000,3,2.25,2090,15000,1,0,3,7,1961,0,"98045",47.4885,-121.783,1690,14400,0,0
1200000,4,3.5,3960,6654,2,0,3,10,2006,0,"98199",47.6461,-122.389,2840,6400,1,0
325000,2,1,800,7260,1,0,3,7,1953,0,"98126",47.5359,-122.367,1010,7440,0,0
340000,3,2.25,2120,13090,1,0,3,8,1997,0,"98002",47.296,-122.219,1400,12039,0,0
336000,4,2.5,2530,8169,2,0,3,8,1993,0,"98003",47.2634,-122.312,2220,8013,0,0
890000,4,2.75,2310,4020,3,0,5,8,1979,0,"98122",47.6154,-122.291,2270,3750,0,0
415000,4,1.75,1920,7700,2,0,4,7,1970,0,"98056",47.5381,-122.177,1310,7700,0,0
530000,2,2.5,1785,779,2,0,3,7,1975,0,"98004",47.5959,-122.198,1780,794,0,0
468000,3,1.5,1830,9848,1,0,5,7,1962,0,"98056",47.539,-122.18,1830,8168,0,0
2460000,4,5.25,6500,14986,2,0,3,11,2001,0,"98039",47.6304,-122.236,2270,8119,1,0
1210000,4,3.5,3150,5500,2,0,3,9,2014,0,"98105",47.6644,-122.293,1550,4200,1,0
325000,2,1,810,4080,1,0,4,6,1941,0,"98126",47.5337,-122.379,1400,4080,0,0
568000,4,1.75,2790,17476,1,0,3,7,1956,0,"98166",47.4556,-122.369,2790,16401,0,0
517000,2,1.5,1920,3408,1,0,4,7,1912,0,"98122",47.6118,-122.299,1130,3408,0,0
470000,4,2.75,2530,14178,2,0,3,8,1997,0,"98019",47.737,-121.955,2530,14055,0,0
1680000,3,2.5,3490,8343,2,1,4,9,1939,1991,"98125",47.7265,-122.281,2990,13104,0,1
2180000,6,2.75,4710,11000,2,0,3,10,1931,0,"98105",47.6622,-122.272,2950,5300,0,0
720000,4,2.25,2410,8400,2,0,5,8,1965,0,"98008",47.626,-122.119,1910,8056,0,0
205000,3,1,1180,8240,1,0,4,7,1967,0,"98003",47.3325,-122.321,1180,7840,0,0
148000,2,1,630,4200,1,0,3,6,1930,0,"98106",47.5329,-122.348,970,4200,0,0
950000,3,2.5,3480,7800,1,0,4,7,1941,1998,"98177",47.7047,-122.378,3010,9918,0,1
293000,3,2.25,1910,3481,2,0,3,8,2009,0,"98055",47.4293,-122.188,1714,3177,1,0
355000,4,2.75,3000,5470,2,0,3,8,2005,0,"98038",47.3613,-122.038,2420,4891,1,0
450000,4,2.5,2680,5539,2,0,3,8,2013,0,"98045",47.4759,-121.734,2680,5992,1,0
249000,2,1.5,1090,2686,2,0,3,7,1982,0,"98034",47.717,-122.19,1160,2158,0,0
380000,4,2.5,1984,32400,1,0,3,8,1962,0,"98198",47.36,-122.318,1390,9152,0,0
812000,4,3.5,3370,3634,2,0,3,9,2007,0,"98029",47.5519,-122.001,3200,3650,1,0
810000,2,2.75,2700,8572,1,0,3,9,2007,0,"98053",47.7236,-122.033,2680,8569,1,0
4e+05,5,2.75,1970,5400,1,0,3,7,1986,0,"98144",47.5868,-122.308,1280,2150,0,0
550000,3,2,1970,4166,2,0,5,8,1929,0,"98126",47.5717,-122.375,2390,4166,0,0
290000,3,1.5,1950,15954,1,0,4,8,1959,0,"98003",47.336,-122.319,1940,12667,0,0
721000,4,2.5,3350,35298,2,0,4,9,1985,0,"98053",47.6506,-122.036,2620,35604,0,0
507000,3,1.75,2140,40098,1,0,5,8,1950,0,"98058",47.4296,-122.111,2220,35371,0,0
561000,4,2.5,2570,5250,2,0,3,8,1990,0,"98029",47.5763,-122,2260,5392,0,0
569000,3,3.25,2220,8227,1.5,0,5,8,1929,0,"98108",47.5665,-122.316,1750,4800,0,0
7e+05,3,1,1410,7200,2,0,4,6,1901,0,"98144",47.5924,-122.302,1640,7200,0,0
660000,3,1,1240,3500,1,0,4,7,1927,0,"98103",47.6835,-122.347,1650,3360,0,0
570000,6,3.75,4000,6015,2,0,3,10,2004,0,"98058",47.453,-122.118,3180,5700,1,0
150000,3,0.75,490,38500,1.5,0,4,5,1959,0,"98014",47.7112,-121.315,800,18297,0,0
356000,3,2.5,1590,3411,2,0,3,7,2000,0,"98065",47.5303,-121.878,1590,3411,0,0
610000,3,2.5,2630,5827,2,0,3,8,2001,0,"98053",47.688,-122.038,2330,4715,1,0
499000,2,1.75,1350,4614,1,0,3,8,2008,0,"98053",47.7091,-122.015,1680,4775,1,0
250000,3,1,990,8062,1,0,4,7,1960,0,"98198",47.4151,-122.334,1420,8790,0,0
660000,4,2.5,2510,4543,2,0,3,8,2002,0,"98075",47.5962,-122.039,2550,4675,1,0
295000,2,1,800,6500,1,0,4,6,1953,0,"98133",47.7621,-122.358,1220,7000,0,0
155000,4,1,1600,10183,1,0,4,6,1966,0,"98002",47.277,-122.211,1410,10416,0,0
409000,5,3.25,3320,11340,2,0,4,8,1999,0,"98042",47.3904,-122.154,2330,8339,0,0
525000,4,2.75,2910,6308,1,0,3,8,1985,0,"98011",47.7352,-122.201,1970,7127,0,0
525000,4,1.75,1710,10440,1,0,4,7,1955,0,"98006",47.5756,-122.158,1480,10440,0,0
420000,3,1.75,1510,6360,1,0,4,7,1954,0,"98133",47.7321,-122.353,1480,7260,0,0
238000,2,1.75,1460,7926,1,0,4,7,1987,0,"98042",47.3665,-122.092,1680,8206,0,0
410000,3,1.75,1660,6250,1,0,3,7,1980,0,"98116",47.5859,-122.385,1660,5750,0,0
215000,3,1.75,1770,29004,1,0,3,8,1959,0,"98023",47.3204,-122.364,2300,24534,0,0
550000,4,1.75,2150,9000,1,0,4,7,1966,0,"98052",47.6812,-122.113,2040,9000,0,0
750000,4,2.5,3020,7465,2,0,3,9,2004,0,"98075",47.5982,-121.98,3100,5587,1,0
840000,3,2,2783,11177,2,0,3,8,1910,1999,"98126",47.538,-122.38,1730,8018,0,1
625000,3,2,2250,14274,1,0,4,8,1964,0,"98040",47.5762,-122.217,2820,13813,0,0
590000,3,2.5,2650,9380,1,0,5,8,1975,0,"98155",47.7756,-122.273,2310,9600,0,0
6e+05,3,3.25,1830,1804,3,0,3,8,2014,0,"98117",47.6945,-122.377,1830,1804,1,0
4e+05,3,2,1760,6875,1,0,4,8,1967,0,"98072",47.74,-122.093,1670,13650,0,0
560000,3,2.5,1960,6058,2,0,3,8,2002,0,"98053",47.6319,-122.007,2480,6656,1,0
229000,4,2.25,2010,7688,1,0,3,8,1979,0,"98023",47.3086,-122.396,1990,7688,0,0
525000,4,2.5,3670,9958,2,0,3,10,2005,0,"98058",47.4617,-122.159,3300,10679,1,0
680000,3,2,1780,5720,1,0,5,7,1925,0,"98103",47.6794,-122.351,1620,5050,0,0
740000,4,2.5,3360,15091,2,0,3,9,1997,0,"98052",47.6649,-122.135,1930,9936,0,0
336000,3,1,1370,6780,2,0,3,6,1930,0,"98125",47.7156,-122.291,1450,7214,0,0
470000,4,2.25,2380,17199,2,0,3,8,1979,0,"98028",47.7668,-122.27,2280,11529,0,0
545000,3,2.5,2760,17377,2,0,3,9,2002,0,"98056",47.4929,-122.188,1940,8504,1,0
415000,4,1.5,1840,11367,1.5,0,4,7,1950,0,"98177",47.7656,-122.358,1690,9800,0,0
759000,4,1.75,2100,4750,1,0,3,7,1975,0,"98103",47.6695,-122.333,1700,4125,0,0
3e+05,4,1.75,1820,5015,1,0,4,6,1926,0,"98108",47.5569,-122.31,1530,9130,0,0
1680000,5,5.25,4830,18707,2,0,5,9,1952,1998,"98040",47.5858,-122.247,2880,10520,0,1
359000,3,1.5,1550,4980,1,0,3,7,1978,0,"98133",47.7035,-122.34,940,4980,0,0
486000,4,2.5,3560,12047,2,0,3,10,1988,0,"98023",47.3019,-122.341,3420,11250,0,0
735000,4,3.25,4280,47179,2,0,3,10,2002,0,"98092",47.3017,-122.127,2820,43401,1,0
284000,3,1.5,1500,10018,1,0,4,7,1957,0,"98058",47.468,-122.163,1500,10937,0,0
380000,2,1,780,3910,1,0,3,6,1918,0,"98126",47.566,-122.38,1500,5060,0,0
625000,4,1,1600,5500,1.5,0,4,7,1946,0,"98117",47.6983,-122.393,1900,5500,0,0
252000,4,1.75,1120,8250,1,0,4,7,1966,0,"98058",47.4555,-122.177,1330,7975,0,0
395000,4,2.75,1970,37026,1,0,4,8,1961,0,"98070",47.4375,-122.446,1970,51836,0,0
625000,3,1.75,3160,76230,1,0,4,8,1978,0,"98001",47.274,-122.287,1990,45789,0,0
580000,3,1.75,1850,5100,1,0,3,7,1909,0,"98105",47.6605,-122.326,1850,5100,0,0
495000,3,2,2660,192099,1,0,4,9,1964,0,"98022",47.2098,-122.016,2570,43561,0,0
538000,3,2.5,3010,7014,2,0,3,8,2009,0,"98059",47.4949,-122.149,3030,6180,1,0
749000,3,2.75,2820,5348,2,0,3,9,2008,0,"98052",47.7073,-122.118,3140,5640,1,0
760000,4,2.25,3300,8365,3,0,3,9,2014,0,"98126",47.5363,-122.377,1290,8369,1,0
1240000,5,3.5,5430,10327,2,0,3,10,2007,0,"98006",47.5476,-122.116,4340,10324,1,0
375000,3,2.25,1390,1484,3,0,3,8,2007,0,"98103",47.6912,-122.343,1250,1087,1,0
360000,4,2.5,2380,5000,2,0,3,8,2005,0,"98038",47.3608,-122.036,2420,5000,1,0
505000,2,1,1240,57000,1,0,3,7,1962,0,"98075",47.597,-122.059,3050,25545,0,0
545000,2,2,2930,14057,1,0,4,8,1980,0,"98070",47.4025,-122.463,2234,61011,0,0
6e+05,2,2.5,2410,102366,1,0,4,7,1912,1989,"98024",47.5629,-121.918,2460,310582,0,0
439000,4,2,1560,7500,1,0,4,7,1968,0,"98034",47.7281,-122.181,1730,7500,0,0
260000,3,2.5,1490,8102,2,0,4,7,1990,0,"98042",47.3712,-122.092,1640,7943,0,0
5e+05,4,1.75,1520,7700,1,0,4,7,1967,0,"98034",47.7356,-122.191,1520,7500,0,0
8e+05,3,2.75,2220,4000,2,0,3,8,1914,2000,"98122",47.617,-122.291,1800,4000,0,1
355000,3,2.5,2110,4038,2,0,4,8,1989,0,"98042",47.3875,-122.153,2110,3727,0,0
263000,3,1.75,1580,9187,1,0,3,8,1993,0,"98038",47.3538,-122.047,1620,6397,0,0
427000,4,2.5,2700,6515,2,0,3,9,1998,0,"98058",47.4356,-122.11,2900,6710,0,0
720000,4,2.5,3340,8930,2,0,3,10,1999,0,"98065",47.535,-121.867,3160,7865,0,0
265000,3,2.5,1530,6000,2,0,4,7,1991,0,"98038",47.3487,-122.036,1360,6000,0,0
658000,3,2,2320,10960,1,0,3,7,1956,0,"98005",47.6157,-122.174,2160,10960,0,0
850000,5,2,2310,13430,1.5,0,4,8,1966,0,"98004",47.6395,-122.203,2810,13906,0,0
152000,3,1,920,4875,1,0,4,7,1978,0,"98042",47.3623,-122.09,1160,4875,0,0
713000,3,2.25,1810,9845,1,0,4,8,1959,1991,"98040",47.5505,-122.221,1900,10083,0,1
554000,2,2,1670,4996,1,0,3,8,2004,0,"98053",47.7141,-122.031,1670,4996,1,0
195000,2,1,860,10400,1,0,4,6,1983,0,"98042",47.3682,-122.096,1390,9086,0,0
5e+05,3,1.75,1640,47044,1,0,3,7,1989,0,"98014",47.654,-121.94,2280,200811,0,0
541000,3,2,2800,185130,1,0,3,8,1996,0,"98038",47.4133,-122.006,2200,72055,0,0
115000,2,1,740,6250,1,0,3,6,1942,0,"98146",47.506,-122.335,980,6957,0,0
1910000,4,3,4460,6833,2,0,3,10,1955,2007,"98112",47.6342,-122.289,3130,7450,0,1
1330000,6,4.25,5720,10213,2,0,3,10,2004,0,"98006",47.5464,-122.116,4300,10224,1,0
848000,5,3.25,4230,10260,2,0,3,10,1996,0,"98027",47.5503,-122.081,2980,10997,0,0
860000,5,2.25,3480,9200,2,0,3,8,1979,0,"98006",47.5585,-122.153,3130,9200,0,0
475000,3,2,1880,9659,1,0,3,8,1951,0,"98155",47.7497,-122.284,1780,9659,0,0
525000,4,1.75,2280,5959,1,0,3,7,1947,0,"98116",47.5655,-122.395,1640,5911,0,0
445000,2,1,840,3840,1,0,4,7,1926,0,"98117",47.684,-122.378,1310,3840,0,0
250000,3,2,1440,5457,2,0,3,7,1986,0,"98038",47.3784,-122.046,1480,6286,0,0
350000,4,2,1720,7210,1,0,3,7,1971,0,"98034",47.7307,-122.239,1250,7210,0,0
675000,3,1.75,1920,4500,1,0,5,7,1924,0,"98107",47.6645,-122.357,1190,4000,0,0
657000,4,2.5,2640,25038,2,0,4,8,1995,0,"98056",47.5277,-122.174,2630,16668,0,0
416000,4,1.75,2320,5490,1,0,3,8,1956,0,"98178",47.5091,-122.241,2240,7200,0,0
242000,2,1,960,21850,1,0,3,6,1947,0,"98032",47.4122,-122.267,1020,21850,0,0
525000,2,1.5,1340,3600,1.5,0,3,7,1903,0,"98119",47.6358,-122.364,1340,3600,0,0
4e+05,4,2,2680,13680,2,0,4,7,1943,1965,"98056",47.4887,-122.192,1430,11000,0,0
740000,3,1.5,1830,4000,1,0,4,7,1910,0,"98119",47.6453,-122.371,1570,3672,0,0
275000,4,2.5,1830,3868,2,0,3,7,2007,0,"98118",47.5186,-122.276,2330,3868,1,0
343000,2,1.5,1320,826,2,0,3,8,2008,0,"98144",47.5879,-122.304,1340,1213,1,0
307000,4,2.5,1714,3080,2,0,3,8,2009,0,"98055",47.429,-122.188,1714,3250,1,0
274000,3,2.5,1550,3402,2,0,3,7,2009,0,"98002",47.3523,-122.212,2095,3402,1,0
1250000,3,3,3460,5353,2,0,3,10,2007,0,"98116",47.5858,-122.393,2460,6325,1,0
535000,5,3.25,2850,4551,2,0,3,8,2006,0,"98059",47.4916,-122.144,2850,4849,1,0
875000,5,3,2960,15152,2,0,3,9,2004,0,"98033",47.6689,-122.179,1850,9453,1,0
430000,4,1,1760,7216,1,0,3,7,1947,0,"98133",47.7041,-122.355,1180,3844,0,0
339000,3,2.25,2090,10120,1,0,4,7,1979,0,"98058",47.4654,-122.174,1820,7983,0,0
385000,3,2,1860,7400,1,0,3,8,1922,2004,"98166",47.4598,-122.352,1640,8461,0,1
3e+05,3,2.5,1600,9830,2,0,4,8,1993,0,"98001",47.339,-122.266,1890,8910,0,0
535000,5,1.5,2240,6337,1,0,3,8,1956,0,"98125",47.7046,-122.316,1870,6380,0,0
570000,4,2,1790,7800,1,0,5,8,1972,0,"98008",47.6266,-122.103,2150,7838,0,0
578000,3,2.25,1790,9580,2,0,3,8,1984,0,"98006",47.5541,-122.162,2060,9995,0,0
1500000,4,3.5,4410,12426,2,0,3,12,1996,0,"98006",47.5518,-122.107,4090,12127,0,0
641000,3,1,1060,9123,1,0,3,7,1952,0,"98004",47.6218,-122.193,1620,9121,0,0
195000,2,1,810,6697,1,0,4,6,1923,0,"98002",47.3057,-122.216,1140,6695,0,0
370000,3,1.75,1640,4860,1,0,3,8,1965,0,"98125",47.7125,-122.32,1480,7200,0,0
8e+05,4,2.25,3220,8436,2,0,3,8,1968,0,"98008",47.6381,-122.116,2500,7632,0,0
165000,2,1,640,7768,1,0,3,6,1942,0,"98106",47.515,-122.359,840,7424,0,0
290000,2,1,840,3844,1,0,4,6,1919,0,"98133",47.7048,-122.347,1040,3844,0,0
270000,3,2.5,1690,7165,2,0,4,7,1992,0,"98038",47.3498,-122.058,1410,8590,0,0
303000,4,2.25,2560,8927,1,0,3,7,1976,0,"98001",47.34,-122.271,1920,9669,0,0
475000,4,2.75,2200,16288,1,0,3,7,1980,0,"98059",47.4793,-122.122,2650,6620,0,0
790000,4,3.5,3560,6098,2,0,3,10,2006,0,"98075",47.5828,-121.972,3660,6846,1,0
299000,3,2.5,1650,4725,2,0,3,8,2011,0,"98038",47.3548,-122.055,2000,4725,1,0
319000,3,1.75,1640,53400,1,0,4,7,1966,0,"98070",47.3944,-122.506,1850,380279,0,0
290000,3,1.75,1220,7004,1,0,5,7,1966,0,"98058",47.4492,-122.157,1640,7210,0,0
405000,3,1.5,1600,7500,1,0,3,7,1966,0,"98034",47.721,-122.182,1700,7500,0,0
206000,3,1.75,1140,9800,1,0,4,7,1968,0,"98001",47.3063,-122.27,1370,9800,0,0
530000,4,2.25,2130,8640,1,0,3,7,1969,0,"98034",47.7087,-122.198,2120,8826,0,0
235000,3,2.5,2350,9051,1,0,4,8,1966,0,"98023",47.3126,-122.364,2270,8748,0,0
490000,4,2.5,2090,4196,2,0,3,8,2006,0,"98011",47.7453,-122.192,2640,4503,1,0
160000,3,1.5,1480,7000,1,0,3,7,1980,0,"98023",47.2866,-122.368,1470,7022,0,0
380000,2,1,1470,81021,1,0,4,6,1949,0,"98027",47.4771,-122.03,2600,69696,0,0
465000,4,2.5,2230,64438,1,0,4,7,1978,0,"98027",47.4754,-122.007,2230,71002,0,0
440000,3,2.25,1900,7225,1,0,3,8,1970,0,"98008",47.6394,-122.113,1900,7399,0,0
815000,3,2.5,3190,6899,2,0,3,9,2014,0,"98034",47.7153,-122.221,3190,6899,1,0
580000,7,2.75,2310,2400,1.5,0,3,6,1915,0,"98117",47.6775,-122.39,1340,3825,0,0
620000,4,2.25,2210,10039,1,0,4,8,1967,0,"98052",47.634,-122.101,2070,10965,0,0
640000,4,2.75,3040,7274,2,0,3,9,1986,0,"98125",47.7184,-122.28,2830,10080,0,0
860000,4,2.75,3520,5500,2,0,3,9,2014,0,"98074",47.6181,-122.056,3340,5500,1,0
319000,3,1.5,1480,1722,3,0,3,7,2007,0,"98125",47.728,-122.292,1480,5764,1,0
635000,4,3.25,3420,6752,2,0,3,9,2012,0,"98065",47.517,-121.876,3010,5172,1,0
475000,3,3.25,1380,1121,3,0,3,8,2008,0,"98103",47.6617,-122.349,1310,1405,1,0
320000,4,1.5,2220,6811,1,0,4,7,1961,0,"98056",47.5059,-122.193,1800,7350,0,0
235000,3,1.75,1420,7920,1,0,4,7,1962,0,"98092",47.2931,-122.188,1420,7920,0,0
285000,3,1.75,1720,13104,1,0,4,7,1962,0,"98168",47.4709,-122.26,1840,13104,0,0
579000,4,2.25,2030,8764,2,0,4,8,1983,0,"98052",47.7214,-122.11,1950,8750,0,0
650000,4,1.75,2010,5070,1,0,4,7,1963,0,"98116",47.5793,-122.402,2180,5400,0,0
630000,4,2.5,2510,35020,1,0,4,8,1977,0,"98075",47.5834,-122.003,2080,34398,0,0
650000,3,2.5,2540,8073,1,0,4,8,1937,0,"98177",47.7176,-122.36,2110,7702,0,0
6e+05,4,1.5,1770,6014,1.5,0,4,7,1946,0,"98116",47.5773,-122.393,1740,6014,0,0
650000,4,2.5,2530,6500,1.5,0,3,8,1975,0,"98115",47.6737,-122.284,2150,5280,0,0
716000,3,1,1640,4000,1.5,0,5,7,1909,0,"98103",47.6563,-122.351,2140,4000,0,0
482000,4,2.5,2846,85377,1.5,0,3,8,2000,0,"98001",47.317,-122.281,1696,57934,0,0
270000,3,1.5,1540,13475,1,0,4,7,1972,0,"98059",47.4766,-122.153,1550,13475,0,0
980000,5,2.5,2750,6000,1.5,0,3,8,1904,1994,"98103",47.6729,-122.334,1520,4158,0,1
1730000,4,2.25,3470,8000,1.5,0,3,9,1906,2002,"98122",47.6149,-122.287,3010,8000,0,1
555000,3,1.75,1570,15500,1,0,4,7,1968,0,"98052",47.6916,-122.122,1610,7500,0,0
890000,3,3.25,4030,12765,2,0,4,9,1975,0,"98005",47.6331,-122.166,2670,13447,0,0
580000,3,2,2040,4800,1,0,4,7,1925,0,"98126",47.5561,-122.377,1640,4800,0,0
208000,2,1,820,5700,1,0,5,5,1942,0,"98056",47.4915,-122.184,1000,5700,0,0
605000,2,2,1270,5500,1.5,0,4,8,1921,0,"98122",47.6121,-122.294,1870,4400,0,0
575000,5,2.5,2990,7500,1,0,3,9,1972,0,"98177",47.7707,-122.369,2800,9860,0,0
980000,4,2,2190,4560,2.5,0,5,8,1910,0,"98103",47.662,-122.329,2190,4560,0,0
850000,3,2.25,2220,3707,2,0,4,8,1919,0,"98122",47.617,-122.286,2030,4850,0,0
810000,4,1.75,1760,4080,1.5,0,4,8,1906,0,"98103",47.675,-122.331,1760,6120,0,0
650000,1,1,920,91476,1.5,0,3,6,1996,2002,"98070",47.448,-122.472,1746,91476,0,1
629000,4,2.5,2660,22050,2,0,3,9,1996,0,"98059",47.4911,-122.125,3060,21111,0,0
202000,1,0.75,590,5650,1,0,3,6,1944,0,"98118",47.5181,-122.267,980,5650,0,0
281000,3,1,1300,5782,1,0,4,6,1959,0,"98065",47.524,-121.821,1020,7200,0,0
168000,3,1.5,1370,7439,1,0,4,6,1963,0,"98055",47.4499,-122.189,2350,3370,0,0
432000,3,2,1870,7080,1,0,4,7,1969,0,"98034",47.7244,-122.179,1620,8000,0,0
1100000,4,3.5,2210,7597,1,0,4,9,1977,2006,"98004",47.5816,-122.197,2370,8811,0,1
380000,3,1,1020,4800,1,0,3,7,1944,0,"98118",47.5615,-122.272,1400,5465,0,0
602000,3,2.5,1640,3804,2,0,3,8,1998,0,"98122",47.6103,-122.3,1440,3230,0,0
530000,3,2,1540,8400,1,0,3,7,1968,0,"98052",47.6554,-122.129,1550,8760,0,0
336000,4,2.25,2210,11700,2,0,4,8,1967,0,"98032",47.3648,-122.284,2040,9000,0,0
675000,4,2.5,2900,5505,2,0,3,8,2002,0,"98074",47.6063,-122.02,2970,5251,1,0
525000,5,2.5,2360,10081,1,0,4,7,1961,0,"98006",47.5552,-122.178,2200,10461,0,0
1260000,4,2.5,3730,16950,2,0,3,10,1990,0,"98040",47.5678,-122.228,3200,16950,0,0
