"","price"
"10035",2268000
"10036",351400
"10037",308000
"10038",479400
"10039",164800
"10040",579400
"10041",534600
"10042",606800
"10043",346000
"10044",252200
"10045",557000
"10046",668600
"10047",1562000
"10048",701400
"10049",283000
"10050",1124000
"10051",616400
"10052",282600
"10053",886200
"10054",224600
"10055",338000
"10056",323000
"10057",549000
"10058",1342000
"10059",547800
"10060",340400
"10061",535400
"10062",515600
"10063",789000
"10064",559800
"10065",371200
"10066",533400
"10067",412200
"10068",859200
"10069",760800
"10070",392000
"10071",599000
"10072",236000
"10073",513000
"10074",403600
"10075",331400
"10076",734000
"10077",315400
"10078",451000
"10079",384400
"10080",603600
"10081",557400
"10082",376000
"10083",415400
"10084",335400
"10085",289800
"10086",337600
"10087",1285600
"10088",268400
"10089",303400
"10090",339200
"10091",1892000
"10092",474000
"10093",659800
"10094",422000
"10095",960000
"10096",455800
"10097",577200
"10098",595600
"10099",464200
"10100",751000
"10101",510800
"10102",619600
"10103",479200
"10104",609200
"10105",664200
"10106",404000
"10107",1433400
"10108",820200
"10109",447400
"10110",533600
"10111",456400
"10112",388000
"10113",813400
"10114",461600
"10115",452000
"10116",433200
"10117",536600
"10118",516200
"10119",759600
"10120",275600
"10121",1740000
"10122",921000
"10123",512800
"10124",601400
"10125",628400
"10126",375000
"10127",662800
"10128",452200
"10129",720000
"10130",612200
"10131",523200
"10132",251800
"10133",717400
"10134",479600
"10135",700400
"10136",317000
"10137",409000
"10138",605600
"10139",293800
"10140",363800
"10141",383200
"10142",378200
"10143",597200
"10144",308800
"10145",359800
"10146",329800
"10147",535800
"10148",394600
"10149",1105000
"10150",492000
"10151",283000
"10152",341800
"10153",424800
"10154",463400
"10155",313800
"10156",291600
"10157",511400
"10158",307800
"10159",837400
"10160",308400
"10161",1326000
"10162",1074400
"10163",911400
"10164",453800
"10165",794400
"10166",533200
"10167",1178000
"10168",275200
"10169",520400
"10170",673400
"10171",273600
"10172",358200
"10173",345800
"10174",375400
"10175",323400
"10176",290600
"10177",285800
"10178",338200
"10179",375000
"10180",322800
"10181",658400
"10182",266400
"10183",201600
"10184",536600
"10185",477400
"10186",910000
"10187",603400
"10188",1296000
"10189",533600
"10190",256400
"10191",256600
"10192",379400
"10193",403000
"10194",575200
"10195",765400
"10196",696000
"10197",610200
"10198",301400
"10199",260200
"10200",351600
"10201",353800
"10202",182000
"10203",420800
"10204",534600
"10205",223200
"10206",936000
"10207",487600
"10208",423400
"10209",385600
"10210",336200
"10211",251600
"10212",468000
"10213",399400
"10214",412200
"10215",910000
"10216",465400
"10217",248400
"10218",162200
"10219",567400
"10220",321800
"10221",246400
"10222",458400
"10223",363800
"10224",251400
"10225",465200
"10226",443400
"10227",527600
"10228",497000
"10229",274800
"10230",449400
"10231",198000
"10232",1656000
"10233",402000
"10234",201666.667
"10235",416200
"10236",598600
"10237",225800
"10238",790600
"10239",376200
"10240",754000
"10241",419400
"10242",625000
"10243",645400
"10244",487400
"10245",690000
"10246",1314000
"10247",626800
"10248",926600
"10249",451200
"10250",247600
"10251",478600
"10252",433600
"10253",352800
"10254",476000
"10255",327800
"10256",707200
"10257",933000
"10258",495000
"10259",259600
"10260",654000
"10261",497600
"10262",519000
"10263",778400
"10264",454000
"10265",603800
"10266",734200
"10267",231000
"10268",536800
"10269",533000
"10270",676000
"10271",1115000
"10272",242400
"10273",370400
"10274",276800
"10275",527000
"10276",394400
"10277",392000
"10278",458400
"10279",1838000
"10280",480800
"10281",549200
"10282",627200
"10283",814600
"10284",652000
"10285",3e+05
"10286",436000
"10287",323200
"10288",344000
"10289",323600
"10290",579600
"10291",302800
"10292",368800
"10293",285000
"10294",658000
"10295",370000
"10296",190000
"10297",442200
"10298",373600
"10299",383200
"10300",307200
"10301",471800
"10302",570600
"10303",340200
"10304",412400
"10305",203600
"10306",189600
"10307",451200
"10308",631400
"10309",311000
"10310",645000
"10311",586200
"10312",566600
"10313",595400
"10314",314400
"10315",518400
"10316",1115000
"10317",583200
"10318",2254000
"10319",452000
"10320",177800
"10321",436000
"10322",842000
"10323",430400
"10324",155200
"10325",310800
"10326",464800
"10327",204000
"10328",603200
"10329",370000
"10330",1987000
"10331",595400
"10332",425200
"10333",458000
"10334",963600
"10335",6e+05
"10336",483200
"10337",589200
"10338",944600
"10339",711600
"10340",307000
"10341",328400
"10342",1399000
"10343",385400
"10344",535400
"10345",313600
"10346",1061000
"10347",1064000
"10348",843600
"10349",270400
"10350",519000
"10351",450000
"10352",354400
"10353",276600
"10354",433800
"10355",771800
"10356",525200
"10357",491400
"10358",258200
"10359",684400
"10360",190600
"10361",460800
"10362",328200
"10363",1196000
"10364",261000
"10365",339400
"10366",454000
"10367",315800
"10368",615800
"10369",464800
"10370",451800
"10371",700600
"10372",265600
"10373",592000
"10374",479400
"10375",545000
"10376",323400
"10377",231800
"10378",832200
"10379",205000
"10380",520200
"10381",424000
"10382",677400
"10383",706000
"10384",1148000
"10385",488800
"10386",334400
"10387",492200
"10388",337200
"10389",237200
"10390",276400
"10391",399800
"10392",210800
"10393",547600
"10394",448200
"10395",617400
"10396",756200
"10397",548000
"10398",318400
"10399",888600
"10400",875000
"10401",506800
"10402",816000
"10403",665200
"10404",871800
"10405",696800
"10406",254600
"10407",248400
"10408",877000
"10409",649600
"10410",249600
"10411",325000
"10412",379000
"10413",519200
"10414",561600
"10415",329400
"10416",1307400
"10417",514000
"10418",442600
"10419",440800
"10420",1214000
"10421",290400
"10422",500400
"10423",291200
"10424",483000
"10425",432800
"10426",296800
"10427",232400
"10428",394000
"10429",287000
"10430",509200
"10431",507400
"10432",204400
"10433",825000
"10434",463000
"10435",399400
"10436",405800
"10437",739600
"10438",447400
"10439",766600
"10440",363400
"10441",773200
"10442",349000
"10443",736800
"10444",545600
"10445",472200
"10446",475800
"10447",214400
"10448",465400
"10449",444800
"10450",328600
"10451",730000
"10452",493200
"10453",767400
"10454",438600
"10455",483000
"10456",741600
"10457",302000
"10458",340400
"10459",1270600
"10460",1199000
"10461",457000
"10462",410800
"10463",383200
"10464",521000
"10465",2796000
"10466",479200
"10467",525200
"10468",404000
"10469",250400
"10470",426000
"10471",830400
"10472",745000
"10473",449200
"10474",552400
"10475",522200
"10476",839000
"10477",483600
"10478",387000
"10479",338400
"10480",383000
"10481",347400
"10482",727600
"10483",737200
"10484",702600
"10485",397800
"10486",498200
"10487",588000
"10488",593000
"10489",248600
"10490",223400
"10491",953000
"10492",659400
"10493",300200
"10494",241800
"10495",319000
"10496",318000
"10497",522000
"10498",177400
"10499",744600
"10500",678000
"10501",376200
"10502",342000
"10503",881400
"10504",195400
"10505",275600
"10506",386400
"10507",354000
"10508",436000
"10509",244800
"10510",246200
"10511",274200
"10512",352800
"10513",692200
"10514",258600
"10515",648600
"10516",1002600
"10517",953800
"10518",503400
"10519",256200
"10520",417000
"10521",382000
"10522",456000
"10523",499400
"10524",589200
"10525",1131000
"10526",261400
"10527",410200
"10528",250400
"10529",293800
"10530",1192000
"10531",251000
"10532",126200
"10533",688200
"10534",690200
"10535",305200
"10536",190000
"10537",474800
"10538",721600
"10539",501000
"10540",508600
"10541",1682000
"10542",196800
"10543",283400
"10544",435600
"10545",291000
"10546",474000
"10547",497200
"10548",569600
"10549",359400
"10550",424200
"10551",691400
"10552",536200
"10553",392200
"10554",938000
"10555",470400
"10556",314800
"10557",359400
"10558",675600
"10559",845200
"10560",405000
"10561",288400
"10562",275400
"10563",484000
"10564",376400
"10565",386400
"10566",207800
"10567",246600
"10568",380200
"10569",340400
"10570",432000
"10571",215200
"10572",476800
"10573",510000
"10574",922000
"10575",776400
"10576",262400
"10577",288200
"10578",406600
"10579",1160000
"10580",705200
"10581",482800
"10582",1221000
"10583",256600
"10584",337400
"10585",551600
"10586",736200
"10587",277800
"10588",782200
"10589",536800
"10590",326800
"10591",506200
"10592",335800
"10593",704200
"10594",295400
"10595",2090000
"10596",332800
"10597",793000
"10598",633000
"10599",486200
"10600",475200
"10601",321000
"10602",318800
"10603",242200
"10604",416000
"10605",267400
"10606",1007000
"10607",306800
"10608",227600
"10609",420600
"10610",581200
"10611",424600
"10612",292800
"10613",926000
"10614",1037600
"10615",520000
"10616",326200
"10617",509400
"10618",637600
"10619",618200
"10620",487600
"10621",556200
"10622",505600
"10623",661600
"10624",563600
"10625",528800
"10626",692800
"10627",304200
"10628",205400
"10629",631200
"10630",202400
"10631",672000
"10632",652000
"10633",445400
"10634",369000
"10635",616400
"10636",943800
"10637",385000
"10638",359800
"10639",940400
"10640",488600
"10641",594800
"10642",231166.667
"10643",419600
"10644",427800
"10645",479200
"10646",561400
"10647",419200
"10648",287000
"10649",558600
"10650",484000
"10651",195000
"10652",790000
"10653",506800
"10654",460600
"10655",564200
"10656",519600
"10657",225800
"10658",324400
"10659",832200
"10660",205400
"10661",286600
"10662",231400
"10663",223600
"10664",479400
"10665",539000
"10666",308600
"10667",801400
"10668",394600
"10669",325400
"10670",303800
"10671",681400
"10672",358200
"10673",272200
"10674",348400
"10675",277800
"10676",1009400
"10677",541400
"10678",290400
"10679",453400
"10680",526000
"10681",211200
"10682",404000
"10683",177600
"10684",340400
"10685",252400
"10686",493800
"10687",206200
"10688",620200
"10689",787800
"10690",504600
"10691",650600
"10692",918400
"10693",374200
"10694",549400
"10695",527200
"10696",217000
"10697",581200
"10698",401000
"10699",471200
"10700",610800
"10701",340200
"10702",315400
"10703",303000
"10704",510400
"10705",528200
"10706",173400
"10707",999000
"10708",426000
"10709",1201400
"10710",925600
"10711",592400
"10712",299200
"10713",423400
"10714",420000
"10715",575200
"10716",539200
"10717",847000
"10718",270200
"10719",734000
"10720",580800
"10721",328600
"10722",424200
"10723",191200
"10724",189200
"10725",388000
"10726",740800
"10727",310000
"10728",455200
"10729",650600
"10730",268800
"10731",549000
"10732",382200
"10733",575800
"10734",444200
"10735",455200
"10736",490200
"10737",593000
"10738",599000
"10739",358200
"10740",499200
"10741",603800
"10742",598200
"10743",502200
"10744",807800
"10745",1151000
"10746",335800
"10747",210400
"10748",720000
"10749",502800
"10750",1181800
"10751",478200
"10752",701800
"10753",319600
"10754",483000
"10755",720400
"10756",328000
"10757",1726000
"10758",520400
"10759",245600
"10760",255800
"10761",321200
"10762",632000
"10763",330600
"10764",451800
"10765",298000
"10766",306000
"10767",665600
"10768",537800
"10769",290800
"10770",707600
"10771",543800
"10772",221000
"10773",668800
"10774",362400
"10775",473000
"10776",806600
"10777",507800
"10778",667000
"10779",496600
"10780",383800
"10781",315800
"10782",1260600
"10783",224000
"10784",371000
"10785",286200
"10786",810200
"10787",242000
"10788",569800
"10789",418000
"10790",656800
"10791",274000
"10792",493400
"10793",8e+05
"10794",236200
"10795",254400
"10796",438400
"10797",688000
"10798",590000
"10799",489000
"10800",321400
"10801",567200
"10802",464800
"10803",566000
"10804",669800
"10805",258800
"10806",432000
"10807",568200
"10808",232200
"10809",358000
"10810",497400
"10811",431800
"10812",265600
"10813",789800
"10814",594600
"10815",1736000
"10816",2028000
"10817",602600
"10818",698000
"10819",563000
"10820",397600
"10821",293400
"10822",445400
"10823",416200
"10824",514000
"10825",581000
"10826",1672000
"10827",202000
"10828",635000
"10829",416400
"10830",544800
"10831",1061800
"10832",554800
"10833",518400
"10834",518400
"10835",689600
"10836",389200
"10837",486000
"10838",319200
"10839",434200
"10840",302800
"10841",660200
"10842",958400
"10843",518200
"10844",604600
"10845",300600
"10846",547200
"10847",697200
"10848",229800
"10849",297600
"10850",222400
"10851",322000
"10852",922000
"10853",380400
"10854",521800
"10855",334000
"10856",1870000
"10857",1564000
"10858",479200
"10859",803200
"10860",759800
"10861",322400
"10862",1046200
"10863",307000
"10864",217800
"10865",522200
"10866",320600
"10867",984800
"10868",317800
"10869",557400
"10870",296000
"10871",320800
"10872",270600
"10873",471600
"10874",302600
"10875",217800
"10876",369200
"10877",318400
"10878",772000
"10879",581800
"10880",628400
"10881",343800
"10882",431500
"10883",739600
"10884",408800
"10885",1177600
"10886",595800
"10887",342000
"10888",510000
"10889",451800
"10890",747000
"10891",392800
"10892",447200
"10893",576200
"10894",404000
"10895",308600
"10896",361800
"10897",413200
"10898",594000
"10899",440000
"10900",256200
"10901",758400
"10902",280000
"10903",1526000
"10904",387000
"10905",399200
"10906",1083000
"10907",477000
"10908",316000
"10909",390000
"10910",305600
"10911",448200
"10912",378400
"10913",581800
"10914",343400
"10915",1015000
"10916",286200
"10917",317400
"10918",385800
"10919",734600
"10920",803200
"10921",277600
"10922",327200
"10923",594800
"10924",623400
"10925",844200
"10926",287200
"10927",827000
"10928",1165200
"10929",221600
"10930",1135600
"10931",295200
"10932",568400
"10933",527200
"10934",1109600
"10935",300600
"10936",392200
"10937",584000
"10938",658200
"10939",623400
"10940",319800
"10941",394800
"10942",494200
"10943",975600
"10944",236600
"10945",509200
"10946",288400
"10947",189800
"10948",980000
"10949",470200
"10950",719000
"10951",463200
"10952",447600
"10953",805000
"10954",228600
"10955",205200
"10956",238000
"10957",776600
"10958",352200
"10959",485600
"10960",230600
"10961",506000
"10962",340000
"10963",308600
"10964",236800
"10965",488200
"10966",330800
"10967",405600
"10968",770600
"10969",584000
"10970",417000
"10971",1034400
"10972",493800
"10973",547600
"10974",790000
"10975",671600
"10976",528600
"10977",563000
"10978",291600
"10979",588600
"10980",681400
"10981",832600
"10982",783200
"10983",434400
"10984",408000
"10985",366400
"10986",942600
"10987",420800
"10988",388000
"10989",277800
"10990",637600
"10991",416200
"10992",542400
"10993",1250000
"10994",1041400
"10995",722800
"10996",302800
"10997",798000
"10998",212000
"10999",402600
"11000",719200
"11001",399200
"11002",203400
"11003",320800
"11004",348800
"11005",654200
"11006",491400
"11007",592800
"11008",574800
"11009",797000
"11010",438400
"11011",290200
"11012",689400
"11013",490200
"11014",2e+05
"11015",370600
"11016",785800
"11017",481400
"11018",336800
"11019",191000
"11020",778000
"11021",397000
"11022",304400
"11023",297800
"11024",971000
"11025",442400
"11026",410800
"11027",521800
"11028",311800
"11029",476400
"11030",456200
"11031",291800
"11032",545400
"11033",474600
"11034",320200
"11035",922000
"11036",1145600
"11037",282800
"11038",893000
"11039",816200
"11040",526000
"11041",508800
"11042",655800
"11043",448800
"11044",253400
"11045",363000
"11046",868000
"11047",298600
"11048",354000
"11049",561000
"11050",916000
"11051",577800
"11052",253000
"11053",336600
"11054",539000
"11055",483200
"11056",605600
"11057",857400
"11058",908400
"11059",393800
"11060",339200
"11061",435800
"11062",614600
"11063",288800
"11064",235400
"11065",624400
"11066",258800
"11067",539000
"11068",560000
"11069",451400
"11070",237200
"11071",1118000
"11072",531000
"11073",322600
"11074",777400
"11075",6e+05
"11076",268400
"11077",344600
"11078",420200
"11079",495200
"11080",605400
"11081",211800
"11082",196800
"11083",278400
"11084",321800
"11085",419000
"11086",330400
"11087",350000
"11088",376000
"11089",514600
"11090",534600
"11091",1181800
"11092",641200
"11093",427400
"11094",364800
"11095",698400
"11096",315000
"11097",704600
"11098",705200
"11099",798800
"11100",715000
"11101",513000
"11102",228600
"11103",1748000
"11104",288600
"11105",1049000
"11106",521000
"11107",259400
"11108",400400
"11109",308000
"11110",235600
"11111",307000
"11112",441600
"11113",436000
"11114",458200
"11115",463600
"11116",468400
"11117",893200
"11118",396800
"11119",1686000
"11120",408600
"11121",233600
"11122",500400
"11123",293000
"11124",424400
"11125",270400
"11126",423000
"11127",684000
"11128",212600
"11129",329200
"11130",364200
"11131",741400
"11132",297800
"11133",524000
"11134",1166200
"11135",496400
"11136",337000
"11137",498200
"11138",766200
"11139",177000
"11140",412200
"11141",640000
"11142",418000
"11143",327400
"11144",536800
"11145",377000
"11146",435400
"11147",661000
"11148",403000
"11149",1194000
"11150",281800
"11151",253200
"11152",558000
"11153",383600
"11154",813400
"11155",579800
"11156",488400
"11157",278400
"11158",878600
"11159",1099400
"11160",376800
"11161",335000
"11162",277800
"11163",327400
"11164",636200
"11165",405200
"11166",455800
"11167",379000
"11168",3e+05
"11169",600800
"11170",209000
"11171",498400
"11172",686000
"11173",279200
"11174",281200
"11175",468400
"11176",468800
"11177",317600
"11178",822200
"11179",216000
"11180",510000
"11181",464400
"11182",246600
"11183",675600
"11184",363200
"11185",376600
"11186",264400
"11187",644800
"11188",810800
"11189",309600
"11190",183800
"11191",506800
"11192",546200
"11193",403000
"11194",1452800
"11195",921600
"11196",652400
"11197",1178000
"11198",857400
"11199",318800
"11200",634400
"11201",390000
"11202",357800
"11203",501400
"11204",444000
"11205",281400
"11206",536600
"11207",595400
"11208",300600
"11209",365000
"11210",1096000
"11211",317800
"11212",273600
"11213",233800
"11214",1296000
"11215",200200
"11216",175400
"11217",234800
"11218",276000
"11219",570800
"11220",559800
"11221",235600
"11222",527200
"11223",740400
"11224",673600
"11225",238800
"11226",530600
"11227",492600
"11228",607000
"11229",573400
"11230",328600
"11231",315400
"11232",270000
"11233",352400
"11234",422600
"11235",401200
"11236",343600
"11237",352600
"11238",566200
"11239",436000
"11240",796800
"11241",392200
"11242",873400
"11243",237000
"11244",368000
"11245",606000
"11246",479000
"11247",302400
"11248",340200
"11249",383200
"11250",621600
"11251",548600
"11252",187400
"11253",449000
"11254",580400
"11255",1436000
"11256",365400
"11257",374000
"11258",245600
"11259",458800
"11260",635400
"11261",318400
"11262",628200
"11263",351400
"11264",542600
"11265",718400
"11266",1075600
"11267",304800
"11268",1876000
"11269",292400
"11270",528600
"11271",582400
"11272",1265000
"11273",813000
"11274",398000
"11275",283600
"11276",252400
"11277",256400
"11278",878000
"11279",458400
"11280",575600
"11281",698000
"11282",567600
"11283",287600
"11284",1171000
"11285",326200
"11286",1354000
"11287",450000
"11288",527000
"11289",546600
"11290",255000
"11291",420600
"11292",464800
"11293",305400
"11294",337800
"11295",504200
"11296",302800
"11297",416200
"11298",608400
"11299",809000
"11300",546400
"11301",327400
"11302",519000
"11303",1199000
"11304",265400
"11305",465400
"11306",358800
"11307",328000
"11308",532000
"11309",475200
"11310",609000
"11311",461000
"11312",610000
"11313",279200
"11314",530800
"11315",487600
"11316",1109200
"11317",401400
"11318",798000
"11319",388000
"11320",263400
"11321",722000
"11322",313200
"11323",552200
"11324",421800
"11325",535000
"11326",490200
"11327",238200
"11328",373000
"11329",405200
"11330",431400
"11331",553200
"11332",466200
"11333",461000
"11334",253200
"11335",560200
"11336",561000
"11337",767800
"11338",547400
"11339",721200
"11340",519600
"11341",294800
"11342",907400
"11343",237000
"11344",231200
"11345",1051600
"11346",901200
"11347",864400
"11348",310400
"11349",219600
"11350",983400
"11351",422000
"11352",544600
"11353",325000
"11354",496400
"11355",456600
"11356",566800
"11357",330000
"11358",405600
"11359",582800
"11360",332000
"11361",367600
"11362",627000
"11363",473400
"11364",182800
"11365",224600
"11366",434600
"11367",366200
"11368",1144600
"11369",593000
"11370",522200
"11371",456000
"11372",664000
"11373",434600
"11374",164000
"11375",345200
"11376",246400
"11377",360800
"11378",398800
"11379",176200
"11380",271600
"11381",1484400
"11382",546400
"11383",469200
"11384",210000
"11385",242000
"11386",934400
"11387",522600
"11388",187600
"11389",476400
"11390",336400
"11391",365400
"11392",291000
"11393",631000
"11394",256200
"11395",307000
"11396",473600
"11397",463200
"11398",386400
"11399",493600
"11400",1660000
"11401",408400
"11402",336200
"11403",782600
"11404",520800
"11405",211200
"11406",246400
"11407",258000
"11408",523000
"11409",779400
"11410",475400
"11411",1243000
"11412",405200
"11413",363600
"11414",592833.333
"11415",820800
"11416",401600
"11417",283200
"11418",503800
"11419",281000
"11420",303800
"11421",325400
"11422",540800
"11423",304600
"11424",492800
"11425",430600
"11426",553000
"11427",449800
"11428",824800
"11429",306600
"11430",301800
"11431",565000
"11432",239400
"11433",1526000
"11434",405800
"11435",528800
"11436",648200
"11437",546600
"11438",577200
"11439",878000
"11440",434800
"11441",214400
"11442",507200
"11443",548600
"11444",223400
"11445",332800
"11446",558200
"11447",537200
"11448",579200
"11449",475800
"11450",337400
"11451",357600
"11452",456000
"11453",503400
"11454",264800
"11455",502400
"11456",418400
"11457",605400
"11458",224000
"11459",294200
"11460",246400
"11461",487000
"11462",1832000
"11463",309600
"11464",695600
"11465",410800
"11466",1e+06
"11467",383400
"11468",472200
"11469",444000
"11470",229400
"11471",242000
"11472",267800
"11473",971000
"11474",1504000
"11475",627600
"11476",393200
"11477",402400
"11478",1894000
"11479",801600
"11480",559800
"11481",291000
"11482",723200
"11483",555200
"11484",563200
"11485",518200
"11486",344400
"11487",256600
"11488",759000
"11489",722400
"11490",319200
"11491",315000
"11492",252200
"11493",270000
"11494",597000
"11495",336800
"11496",261400
"11497",246400
"11498",320600
"11499",621400
"11500",334800
"11501",598800
"11502",315800
"11503",514400
"11504",2172000
"11505",577600
"11506",289200
"11507",383600
"11508",187800
"11509",425800
"11510",441400
"11511",340800
"11512",570800
"11513",466400
"11514",697400
"11515",382000
"11516",273800
"11517",540800
"11518",346800
"11519",1464000
"11520",530400
"11521",406600
"11522",269400
"11523",291000
"11524",332800
"11525",467200
"11526",339200
"11527",189000
"11528",357000
"11529",550600
"11530",427200
"11531",537600
"11532",482000
"11533",316000
"11534",395000
"11535",1320000
"11536",582400
"11537",438600
"11538",637400
"11539",404400
"11540",2840000
"11541",280400
"11542",669200
"11543",393000
"11544",613600
"11545",336000
"11546",329200
"11547",990800
"11548",242000
"11549",293400
"11550",514400
"11551",348400
"11552",522400
"11553",261600
"11554",729600
"11555",323400
"11556",305000
"11557",307200
"11558",1924000
"11559",360000
"11560",656200
"11561",597800
"11562",616200
"11563",341400
"11564",387800
"11565",680400
"11566",344400
"11567",645400
"11568",297000
"11569",914200
"11570",416000
"11571",223200
"11572",638000
"11573",378000
"11574",540400
"11575",403000
"11576",423000
"11577",294800
"11578",389800
"11579",539600
"11580",583800
"11581",611800
"11582",346600
"11583",810400
"11584",978000
"11585",560400
"11586",646200
"11587",1512000
"11588",266200
"11589",206800
"11590",297600
"11591",489600
"11592",244600
"11593",424000
"11594",174000
"11595",393000
"11596",375000
"11597",224000
"11598",606600
"11599",910000
"11600",230000
"11601",778200
"11602",563200
"11603",292800
"11604",210200
"11605",986400
"11606",527800
"11607",392400
"11608",707000
"11609",801800
"11610",300200
"11611",241400
"11612",263600
"11613",1044800
