"","x"
"3641",150394.107740686
"3642",258515.430692801
"3643",1157095.55257205
"3644",754940.226794124
"3645",599394.266486589
"3646",527526.060560184
"3647",750454.523400965
"3648",454679.321985652
"3649",356714.407193863
"3650",191070.745263283
"3651",507658.306324839
"3652",67390.8311121495
"3653",610469.967091231
"3654",540211.354476169
"3655",405698.055709833
"3656",767429.163732252
"3657",298388.932166982
"3658",2307814.18877358
"3659",444764.206982815
"3660",700027.674192856
"3661",257131.866709662
"3662",65715.263949688
"3663",389126.16583483
"3664",297101.140768729
"3665",608385.310611459
"3666",539719.819070956
"3667",239034.176249579
"3668",731165.123284174
"3669",311618.781753327
"3670",537993.29972045
"3671",515436.879788447
"3672",335802.293097221
"3673",246640.025772312
"3674",1109733.60558521
"3675",156338.048203717
"3676",856943.012480012
"3677",604358.897316972
"3678",448930.533515241
"3679",369466.538926235
"3680",-33283.320997341
"3681",720052.63236592
"3682",424007.961785975
"3683",347932.278595095
"3684",612903.808737818
"3685",337515.533781062
"3686",431985.632340733
"3687",782617.780423629
"3688",340260.864400203
"3689",1888594.48052261
"3690",1109633.55761091
"3691",354100.689618155
"3692",154216.313214556
"3693",587897.755068936
"3694",-27567.1854141835
"3695",669454.66675804
"3696",487837.904651916
"3697",10069.6920711991
"3698",932857.733667086
"3699",781273.749395523
"3700",517911.972111141
"3701",507500.555016206
"3702",860772.874990175
"3703",237860.853060827
"3704",73390.1540883419
"3705",383484.720616985
"3706",372570.330799661
"3707",1169615.01314638
"3708",540949.026259335
"3709",1268087.48366477
"3710",539309.384787856
"3711",436927.0930246
"3712",677538.640369049
"3713",535045.837558553
"3714",394440.673695878
"3715",776974.922809637
"3716",353842.845567867
"3717",445977.709462981
"3718",507247.743324883
"3719",268758.179474881
"3720",657041.85166439
"3721",584129.561757203
"3722",832176.647502012
"3723",493930.66368708
"3724",328193.959122824
"3725",714356.994600857
"3726",1740255.07063024
"3727",675068.053124687
"3728",430567.180051904
"3729",322992.683927195
"3730",672878.308106111
"3731",615704.412014959
"3732",643678.170684985
"3733",208495.528868605
"3734",250705.230932059
"3735",421987.54997415
"3736",250466.088980574
"3737",-82307.4173412901
"3738",548058.647302682
"3739",1116122.3321298
"3740",434704.18112671
"3741",1330602.03576123
"3742",951759.080665321
"3743",258593.365276272
"3744",354484.199896926
"3745",480928.32408711
"3746",116592.673676216
"3747",712651.793193797
"3748",620144.35946537
"3749",776108.031974346
"3750",692077.396399994
"3751",699095.597706705
"3752",364091.010883394
"3753",1050576.48779684
"3754",1089000.18749021
"3755",1095902.57413608
"3756",512655.815447943
"3757",347847.193266185
"3758",1095503.58224944
"3759",399804.603946986
"3760",842959.098348408
"3761",485143.432683249
"3762",473489.145951414
"3763",385348.98096934
"3764",949731.40810921
"3765",241071.631864628
"3766",71301.5614026139
"3767",247912.346421186
"3768",661641.208868619
"3769",386735.306870555
"3770",-177391.546169017
"3771",296567.383564618
"3772",785391.957873756
"3773",242958.04421803
"3774",1291257.50318473
"3775",1102736.17220503
"3776",519908.531533673
"3777",466216.160988565
"3778",356085.901197909
"3779",690980.731569027
"3780",901341.032628952
"3781",332073.656116255
"3782",852442.414216187
"3783",86460.7747029372
"3784",126080.576080488
"3785",544455.350274255
"3786",767835.130901527
"3787",357133.132378691
"3788",526738.770990482
"3789",1150801.16785075
"3790",589064.066014419
"3791",872647.341736201
"3792",1183694.78222073
"3793",1017850.10563805
"3794",-29300.636746128
"3795",845725.982728822
"3796",293957.355233759
"3797",826130.700919231
"3798",998920.882693555
"3799",713812.035756506
"3800",1039572.07447916
"3801",895183.065194766
"3802",403764.513180161
"3803",94722.6047499521
"3804",239607.673199984
"3805",558278.406558137
"3806",301044.662087806
"3807",432991.868898096
"3808",349839.921106855
"3809",996828.025973664
"3810",707094.632904096
"3811",295539.3648437
"3812",324759.684469892
"3813",340310.55436163
"3814",396436.236801789
"3815",260951.940279658
"3816",380949.538954609
"3817",900012.041177847
"3818",554469.598483658
"3819",621510.198829154
"3820",326751.67316364
"3821",371992.263968045
"3822",295696.474653521
"3823",429669.84400801
"3824",709045.554755094
"3825",491180.842996793
"3826",268451.445192744
"3827",398592.05507804
"3828",999205.774767486
"3829",503311.313619086
"3830",397283.448799305
"3831",298878.463997588
"3832",225781.576417015
"3833",680524.183098156
"3834",587283.351553632
"3835",302162.309778833
"3836",248046.349946086
"3837",722300.022654867
"3838",712013.886698408
"3839",542340.619237501
"3840",652322.40193319
"3841",500830.699433352
"3842",653113.83949052
"3843",583369.722064151
"3844",211396.508670091
"3845",467793.999161012
"3846",1268154.3046601
"3847",609967.264567204
"3848",506065.598468853
"3849",281298.618749023
"3850",339476.152315815
"3851",376803.544779472
"3852",883768.040499976
"3853",870721.261231461
"3854",402031.284825296
"3855",246054.153198808
"3856",573613.023983666
"3857",339211.213807302
"3858",970805.857383375
"3859",506415.550586082
"3860",293664.206732712
"3861",438408.269530314
"3862",516217.869882113
"3863",515352.347095184
"3864",318531.097561667
"3865",956582.732405334
"3866",448158.069033568
"3867",408094.399980312
"3868",652991.505274296
"3869",927153.093002871
"3870",1140473.86988202
"3871",821503.963611812
"3872",216638.293970194
"3873",745382.1239007
"3874",648631.810629793
"3875",337398.972960401
"3876",417373.060896447
"3877",229611.795671768
"3878",339685.040402026
"3879",148116.040692903
"3880",618052.21845839
"3881",258673.089587601
"3882",401878.625458282
"3883",165242.146167704
"3884",308108.011321833
"3885",331196.27440196
"3886",545944.831557317
"3887",490118.386706083
"3888",632078.905478509
"3889",679504.994857874
"3890",581410.962989309
"3891",861946.875943772
"3892",941458.435115342
"3893",578057.906066453
"3894",896912.987600365
"3895",860833.223522838
"3896",612015.153355717
"3897",805250.760407939
"3898",603404.998302219
"3899",299637.170438436
"3900",346568.014745987
"3901",245619.399267124
"3902",1417876.4538696
"3903",622021.504890011
"3904",168307.482071643
"3905",438180.280955611
"3906",913747.962736161
"3907",576278.695564909
"3908",722861.149935203
"3909",441578.451865508
"3910",323810.50028381
"3911",659015.352551481
"3912",587678.906327891
"3913",242326.883262885
"3914",493037.83680143
"3915",711340.474602275
"3916",342845.106505544
"3917",681915.932117057
"3918",387491.22917021
"3919",313157.34391327
"3920",356940.882633773
"3921",827034.802275056
"3922",348737.599319488
"3923",699423.887156082
"3924",512948.769154848
"3925",481179.646435931
"3926",743364.896375463
"3927",208987.372282396
"3928",268748.562449935
"3929",427531.262989689
"3930",643522.272011319
"3931",853092.596872707
"3932",542314.005807268
"3933",350275.721120237
"3934",363162.00182749
"3935",1021132.71111092
"3936",338378.452475907
"3937",952969.933904623
"3938",621276.021411372
"3939",491327.607724543
"3940",527287.639091432
"3941",878748.079101322
"3942",368398.175291063
"3943",169057.839664075
"3944",493681.065532658
"3945",661154.319450058
"3946",468375.535020192
"3947",1347655.60941548
"3948",490955.654838079
"3949",621554.789456683
"3950",1159849.52746942
"3951",445501.007598872
"3952",212644.471997394
"3953",399508.104241653
"3954",954759.601319397
"3955",273565.398259582
"3956",537154.536379292
"3957",152351.994685497
"3958",278763.152390015
"3959",520423.001396881
"3960",882155.269289826
"3961",488990.757226522
"3962",248832.390403281
"3963",687923.792409447
"3964",498780.031264155
"3965",194048.92584011
"3966",968017.896475581
"3967",310310.707605424
"3968",671779.187257594
"3969",552753.54562124
"3970",600935.239469662
"3971",525933.029372726
"3972",459237.727319224
"3973",334896.598163594
"3974",321954.47825365
"3975",117062.201054383
"3976",612523.203867448
"3977",523698.426977758
"3978",921511.895281659
"3979",221808.407747661
"3980",483151.151347775
"3981",671959.223275896
"3982",462144.794822246
"3983",458182.111139648
"3984",984729.256393501
"3985",710007.119763201
"3986",573117.997480775
"3987",253300.886958005
"3988",379547.122886496
"3989",316306.688861275
"3990",296093.055260088
"3991",706264.538274737
"3992",390087.343235716
"3993",272909.226231114
"3994",714546.612824097
"3995",233823.893091369
"3996",983543.334922495
"3997",227839.700533228
"3998",901611.337537033
"3999",229066.45916283
"4000",771421.457291333
"4001",845020.653474663
"4002",530363.32304141
"4003",509110.798996147
"4004",441377.82671994
"4005",513973.023369521
"4006",489315.092171887
"4007",394292.174014078
"4008",65687.7038039081
"4009",248990.599763777
"4010",420093.321079533
"4011",217116.388389684
"4012",398813.371195824
"4013",853338.084978693
"4014",92125.5356466584
"4015",373028.735543435
"4016",868372.367200453
"4017",1397189.48535737
"4018",639633.258822931
"4019",375020.119672488
"4020",229073.231163673
"4021",471120.724787676
"4022",547808.912798605
"4023",678716.438472859
"4024",286419.776209608
"4025",264824.862274338
"4026",581455.482261095
"4027",878911.686314089
"4028",410258.016122087
"4029",811185.266429097
"4030",527602.291100969
"4031",667838.154592879
"4032",618432.25418753
"4033",529193.503544861
"4034",376521.785948062
"4035",329657.767060676
"4036",603049.061952576
"4037",613312.164776071
"4038",627255.190927097
"4039",597956.614777144
"4040",308009.924793581
"4041",731484.686736178
"4042",575620.954158083
"4043",1074445.94839957
"4044",3005.90026926472
"4045",1367927.54257049
"4046",487101.020057529
"4047",902363.735535015
"4048",437110.913147524
"4049",208321.145527943
"4050",453642.772615442
"4051",238996.796478665
"4052",581508.663207407
"4053",621485.220907264
"4054",678625.689993331
"4055",845221.346111423
"4056",777377.29591641
"4057",524830.16214033
"4058",296677.85598583
"4059",396666.10889934
"4060",688621.599077233
"4061",657713.991113039
"4062",163880.07060954
"4063",845970.321497844
"4064",430524.393899451
"4065",543200.675866831
"4066",422328.816372068
"4067",662836.653707254
"4068",1690370.92725133
"4069",71946.1782730519
"4070",929295.741584973
"4071",677339.818102842
"4072",762308.585424005
"4073",436164.254514496
"4074",171307.393143226
"4075",346458.488524879
"4076",693077.993650699
"4077",684209.613997021
"4078",311240.387173381
"4079",651115.13660581
"4080",662273.542158753
"4081",287537.790141092
"4082",738134.776949011
"4083",177522.400927656
"4084",654330.933663351
"4085",316833.491753765
"4086",606413.529116486
"4087",503863.239575247
"4088",557793.489393845
"4089",575412.968408172
"4090",756936.25664328
"4091",405722.968699663
"4092",508756.522111801
"4093",294740.634703466
"4094",1995453.78088567
"4095",647582.546240216
"4096",378404.268133374
"4097",551996.620243485
"4098",844853.472737415
"4099",445256.215055778
"4100",224486.652908755
"4101",139944.672309156
"4102",261756.478984353
"4103",540077.759561577
"4104",272875.393082471
"4105",449145.691411182
"4106",1295970.31345156
"4107",656175.537506295
"4108",476725.165474413
"4109",403156.820076266
"4110",471182.93739404
"4111",597317.04418947
"4112",695547.193564803
"4113",321805.963017878
"4114",535829.333498816
"4115",457641.572335949
"4116",809687.477651244
"4117",632976.926235868
"4118",269203.477852437
"4119",936677.215370191
"4120",752658.854971986
"4121",631044.107089139
"4122",774281.322075453
"4123",577218.928910946
"4124",687687.392588477
"4125",-187223.988400554
"4126",519948.672091913
"4127",478802.825549564
"4128",1016982.2107248
"4129",578959.789385251
"4130",242376.334956125
"4131",792000.933972094
"4132",1060923.40989223
"4133",246614.011936393
"4134",390951.31944887
"4135",676757.085076176
"4136",588086.13987377
"4137",346612.321604467
"4138",1299074.92201759
"4139",521494.9612908
"4140",509165.650134994
"4141",498570.934783744
"4142",707148.286300582
"4143",258990.966144963
"4144",616601.351672135
"4145",566759.917598203
"4146",954352.333944995
"4147",653318.775829734
"4148",1119230.48332345
"4149",186577.144817097
"4150",680088.436371541
"4151",860306.406350063
"4152",225064.445237016
"4153",597413.145147255
"4154",831580.383542218
"4155",624240.694738295
"4156",576669.591037463
"4157",185484.915528796
"4158",387481.867880387
"4159",539315.050122504
"4160",527451.25330758
"4161",803875.163633444
"4162",621975.194045853
"4163",422009.699669521
"4164",183972.826320234
"4165",206603.417355342
"4166",1071598.10295276
"4167",243715.803277377
"4168",240693.409066787
"4169",971527.235311242
"4170",165170.106708734
"4171",386560.194618747
"4172",241079.706066633
"4173",18135.9654039471
"4174",411365.538494244
"4175",775867.693236039
"4176",322996.345524074
"4177",882662.300131872
"4178",494199.81915354
"4179",762819.583529387
"4180",704646.644666232
"4181",1214066.86678571
"4182",590601.274841988
"4183",452380.555420772
"4184",410912.971780151
"4185",688667.769515362
"4186",580665.06459181
"4187",653939.976250299
"4188",778236.702500692
"4189",752858.44144998
"4190",537993.042460785
"4191",502570.960746759
"4192",485115.438732401
"4193",586046.590788094
"4194",566121.435591322
"4195",299876.662523801
"4196",444810.485240814
"4197",187060.527827405
"4198",366737.256778747
"4199",398399.850626393
"4200",390826.975765646
"4201",428778.215746493
"4202",736996.864583648
"4203",691463.831824563
"4204",664247.479548134
"4205",601051.658980125
"4206",1560919.78631671
"4207",735397.046776009
"4208",1125924.89483633
"4209",548967.940029569
"4210",904450.53367235
"4211",411252.899443085
"4212",737416.966515113
"4213",595730.236319055
"4214",834458.984728461
"4215",83359.4499422377
"4216",21133.3599692029
"4217",366843.729037387
"4218",644463.272250891
"4219",652599.897453001
"4220",393660.960996723
"4221",281093.419079557
"4222",477571.931085325
"4223",785396.686297511
"4224",841018.261798398
"4225",611889.694680908
"4226",337420.544113502
"4227",195072.286553524
"4228",1383738.89527954
"4229",1116492.30546769
"4230",351282.25772577
"4231",166421.156596999
"4232",503592.129571761
"4233",726668.386981115
"4234",824888.192636368
"4235",709049.429030142
"4236",833959.98911561
"4237",187954.193112031
"4238",1249670.46906136
"4239",503533.394071172
"4240",439978.323069628
"4241",362613.35508262
"4242",1207644.69578292
"4243",768103.985709328
"4244",282010.8173384
"4245",199502.277150095
"4246",200689.417560904
"4247",687839.354129761
"4248",533594.66232902
"4249",438067.388208825
"4250",219878.529341595
"4251",1268872.43527807
"4252",131435.40226083
"4253",708131.499160779
"4254",542860.178733381
"4255",882520.636778855
"4256",417758.441035392
"4257",373391.290813168
"4258",267702.449001157
"4259",935942.35762866
"4260",542278.083245993
"4261",749066.796438865
"4262",559475.137707917
"4263",545591.392358661
"4264",733484.902723144
